#-----------------------------------------------------------------------------
# Date d'extraction : 31/03/2025 - 09h46 loc.
#-----------------------------------------------------------------------------
# Producteur : MF-DCSC
# Experience : FEU_METEO2022
# Modele     : ALADIN63_CNRM-CM5
# Scenario :
#     RCP2.6 : Emissions maÃ®trisÃ©es
#-----------------------------------------------------------------------------
# Horizons :
#     H1 : Horizon proche
#     H2 : Horizon moyen
#     H3 : Horizon lointain
#-----------------------------------------------------------------------------
# Type d'indice : annuel
#-----------------------------------------------------------------------------
# Indices : 
#     NORIFM40 : Indicateur feux de forÃªt nbj sup Ã  40 (jour)
#     NORIFMxAV : IFMx moyen
#     NORIFMx50 : Danger Feu MÃ©tÃ©o vÃ©gÃ©tation vivante ElevÃ© (jour)
#     AIFM40 : Ecart de indicateur feux de forÃªt nbj sup Ã  40 (jour)
#     AIFMxAV : Ecart de ifmx moyen
#     AIFMx50 : Ecart de danger feu mÃ©tÃ©o vÃ©gÃ©tation vivante elevÃ© (jour)
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Point;Latitude;Longitude;Contexte;PÃ©riode;NORIFM40;NORIFMxAV;NORIFMx50;AIFM40;AIFMxAV;AIFMx50;
#-----------------------------------------------------------------------------
14199;48.6473;-0.4314;RCP2.6;H3;4;5.15;2;3;1.51;1;
14200;48.6497;-0.3229;RCP2.6;H3;4;5.15;2;3;1.54;1;
14201;48.6521;-0.2145;RCP2.6;H3;4;5.16;2;3;1.54;1;
14202;48.6544;-0.106;RCP2.6;H3;4;6.29;3;2;1.74;2;
14203;48.6566;0.0025;RCP2.6;H3;6;6.25;3;4;1.75;2;
14204;48.6587;0.111;RCP2.6;H3;6;6.31;3;5;1.74;2;
14205;48.6607;0.2195;RCP2.6;H3;6;6.26;3;5;1.75;2;
14206;48.6626;0.328;RCP2.6;H3;6;5.95;3;5;1.69;2;
14207;48.6644;0.4366;RCP2.6;H3;5;6.1;3;4;1.85;2;
14208;48.666;0.5451;RCP2.6;H3;6;5.99;3;5;1.78;2;
14209;48.6676;0.6536;RCP2.6;H3;6;6.01;3;5;1.78;2;
14210;48.6691;0.7622;RCP2.6;H3;6;6.06;3;5;1.79;2;
14211;48.6705;0.8707;RCP2.6;H3;6;6.52;3;4;1.86;3;
14212;48.6718;0.9793;RCP2.6;H3;7;6.55;3;6;1.84;3;
14213;48.673;1.0878;RCP2.6;H3;7;7.43;4;5;2.12;4;
14214;48.6741;1.1964;RCP2.6;H3;9;7.47;4;7;2.12;4;
14215;48.6751;1.305;RCP2.6;H3;9;7.56;5;7;2.17;4;
14216;48.676;1.4135;RCP2.6;H3;9;7.62;4;7;2.19;4;
14217;48.6768;1.5221;RCP2.6;H3;10;7.89;4;8;2.21;3;
14218;48.6775;1.6307;RCP2.6;H3;10;6.76;3;9;2.02;2;
14219;48.6781;1.7393;RCP2.6;H3;7;6.64;3;6;1.98;2;
14220;48.6786;1.8479;RCP2.6;H3;7;6.66;3;6;1.99;2;
14221;48.679;1.9564;RCP2.6;H3;7;6.71;3;6;1.95;2;
14222;48.6793;2.065;RCP2.6;H3;8;6.72;3;6;1.91;2;
14223;48.6795;2.1736;RCP2.6;H3;8;8.08;5;5;2.05;4;
14224;48.6796;2.2822;RCP2.6;H3;10;7.92;5;7;2.07;4;
14225;48.6796;2.3908;RCP2.6;H3;11;8.69;6;8;2.07;5;
14226;48.6795;2.4994;RCP2.6;H3;11;8.63;6;9;2.16;5;
14227;48.6793;2.608;RCP2.6;H3;11;7.09;3;10;1.96;3;
14228;48.679;2.7166;RCP2.6;H3;8;7.03;3;6;1.95;3;
14229;48.6786;2.8252;RCP2.6;H3;8;7;3;6;1.93;2;
14230;48.6781;2.9337;RCP2.6;H3;8;6.43;3;6;1.77;2;
14231;48.6775;3.0423;RCP2.6;H3;7;6.38;3;5;1.77;2;
14232;48.6768;3.1509;RCP2.6;H3;7;6.55;3;5;1.65;2;
14233;48.676;3.2595;RCP2.6;H3;8;6.38;3;6;1.53;2;
14234;48.6751;3.3681;RCP2.6;H3;8;6.39;3;6;1.53;2;
14235;48.6741;3.4766;RCP2.6;H3;8;5.67;2;6;1.34;1;
14236;48.673;3.5852;RCP2.6;H3;5;5.62;2;4;1.33;1;
14237;48.6718;3.6938;RCP2.6;H3;5;5.74;2;4;1.32;1;
14238;48.6705;3.8023;RCP2.6;H3;5;6.04;2;4;1.33;2;
14239;48.6691;3.9109;RCP2.6;H3;6;6.05;2;4;1.33;2;
14240;48.6677;4.0194;RCP2.6;H3;6;5.87;2;4;1.3;2;
14241;48.6661;4.1279;RCP2.6;H3;5;6.38;3;3;1.43;2;
14242;48.6644;4.2365;RCP2.6;H3;7;6.36;3;5;1.43;2;
14243;48.6626;4.345;RCP2.6;H3;7;5.62;2;6;1.37;2;
14244;48.6607;4.4535;RCP2.6;H3;5;5.65;2;4;1.37;2;
14245;48.6587;4.562;RCP2.6;H3;5;5.84;2;4;1.39;2;
14246;48.6566;4.6705;RCP2.6;H3;5;6.07;2;4;1.36;2;
14247;48.6544;4.779;RCP2.6;H3;6;5.5;2;5;1.24;2;
14248;48.6522;4.8875;RCP2.6;H3;5;5.39;2;4;1.17;2;
14249;48.6498;4.996;RCP2.6;H3;5;5.25;2;4;1.15;2;
14250;48.6473;5.1044;RCP2.6;H3;5;4.99;2;4;1.11;2;
14251;48.6447;5.2129;RCP2.6;H3;5;4.78;2;4;1.08;1;
14252;48.642;5.3213;RCP2.6;H3;4;4.58;2;4;1.11;1;
14253;48.6393;5.4297;RCP2.6;H3;4;4.46;2;4;1.09;1;
14254;48.6364;5.5381;RCP2.6;H3;4;4.4;2;3;1.07;1;
14255;48.6334;5.6466;RCP2.6;H3;4;5.01;2;3;1.15;1;
14256;48.6303;5.7549;RCP2.6;H3;5;6.4;4;3;1.37;3;
14257;48.6272;5.8633;RCP2.6;H3;8;6.8;5;6;1.45;4;
14258;48.6239;5.9717;RCP2.6;H3;8;4.83;2;8;1.13;1;
14259;48.6205;6.08;RCP2.6;H3;4;4.73;1;4;1.12;1;
14260;48.617;6.1884;RCP2.6;H3;4;4.84;2;3;1.05;1;
14261;48.6135;6.2967;RCP2.6;H3;4;4.96;2;3;1.05;1;
14262;48.6098;6.405;RCP2.6;H3;4;4.84;1;3;0.94;1;
14263;48.606;6.5133;RCP2.6;H3;4;4.72;1;3;0.82;1;
14264;48.6022;6.6216;RCP2.6;H3;4;4.67;1;3;0.81;1;
14265;48.5982;6.7298;RCP2.6;H3;4;4.54;1;3;0.73;1;
14266;48.5941;6.8381;RCP2.6;H3;3;3.66;0;3;0.66;0;
14267;48.59;6.9463;RCP2.6;H3;2;3.45;0;1;0.53;0;
14268;48.5857;7.0545;RCP2.6;H3;1;3.16;0;1;0.44;0;
14269;48.5813;7.1627;RCP2.6;H3;1;2.62;0;1;0.37;0;
14270;48.5769;7.2709;RCP2.6;H3;0;2.18;0;0;0.35;0;
14271;48.5723;7.379;RCP2.6;H3;0;4.25;1;0;0.65;0;
14272;48.5676;7.4872;RCP2.6;H3;2;4.83;1;1;0.69;1;
14273;48.5629;7.5953;RCP2.6;H3;2;4.97;1;1;0.6;1;
14274;48.558;7.7034;RCP2.6;H3;3;4.94;1;2;0.49;1;
14275;48.5531;7.8114;RCP2.6;H3;2;4.96;1;1;0.48;1;
14302;48.5385;-4.7666;RCP2.6;H3;0;4.1;0;0;0.9;0;
14303;48.5449;-4.6587;RCP2.6;H3;1;4.08;0;0;0.91;0;
14304;48.5512;-4.5508;RCP2.6;H3;1;4.12;0;0;0.88;0;
14305;48.5575;-4.4429;RCP2.6;H3;1;4.09;0;0;0.84;0;
14306;48.5636;-4.335;RCP2.6;H3;1;4.09;0;0;0.84;0;
14307;48.5697;-4.227;RCP2.6;H3;1;4.08;0;0;0.86;0;
14308;48.5756;-4.119;RCP2.6;H3;1;4.09;0;0;0.87;0;
14309;48.5815;-4.011;RCP2.6;H3;1;4.1;0;0;0.87;0;
14310;48.5872;-3.9029;RCP2.6;H3;1;4.1;0;1;0.86;0;
14311;48.5929;-3.7949;RCP2.6;H3;1;3.84;0;1;0.87;0;
14312;48.5984;-3.6868;RCP2.6;H3;1;3.86;0;0;0.92;0;
14313;48.6039;-3.5786;RCP2.6;H3;1;4.07;0;0;0.94;0;
14314;48.6093;-3.4705;RCP2.6;H3;1;4.07;0;0;0.93;0;
14315;48.6145;-3.3624;RCP2.6;H3;1;4.08;0;0;0.95;0;
14316;48.6197;-3.2542;RCP2.6;H3;1;4.14;0;0;1.01;0;
14317;48.6247;-3.146;RCP2.6;H3;1;4.18;0;1;1.02;0;
14318;48.6297;-3.0377;RCP2.6;H3;1;4.16;0;1;1.03;0;
14319;48.6346;-2.9295;RCP2.6;H3;1;4.8;0;1;1.08;0;
14320;48.6393;-2.8212;RCP2.6;H3;1;4.95;0;1;1.08;0;
14323;48.653;-2.4963;RCP2.6;H3;2;5.48;1;1;1.17;0;
14324;48.6574;-2.388;RCP2.6;H3;2;5.49;1;2;1.22;0;
14325;48.6617;-2.2796;RCP2.6;H3;2;5.52;1;2;1.23;0;
14328;48.6739;-1.9545;RCP2.6;H3;2;5.23;1;2;1.18;1;
14329;48.6778;-1.846;RCP2.6;H3;3;5.29;1;2;1.24;1;
14332;48.6888;-1.5207;RCP2.6;H3;3;4.5;1;2;1.24;1;
14333;48.6923;-1.4122;RCP2.6;H3;2;4.49;1;2;1.25;1;
14334;48.6957;-1.3037;RCP2.6;H3;2;4.49;1;2;1.26;1;
14335;48.6989;-1.1952;RCP2.6;H3;3;4.39;1;2;1.28;1;
14336;48.7021;-1.0866;RCP2.6;H3;2;4.36;1;2;1.28;1;
14337;48.7052;-0.9781;RCP2.6;H3;2;4.25;1;2;1.24;1;
14338;48.7082;-0.8696;RCP2.6;H3;2;4.19;1;1;1.27;1;
14339;48.7111;-0.761;RCP2.6;H3;2;5.12;1;1;1.42;1;
14340;48.7139;-0.6524;RCP2.6;H3;3;5.09;2;2;1.45;1;
14341;48.7165;-0.5438;RCP2.6;H3;3;5.14;1;3;1.44;1;
14342;48.7191;-0.4352;RCP2.6;H3;3;5.05;1;3;1.43;1;
14343;48.7216;-0.3266;RCP2.6;H3;3;4.98;1;2;1.4;1;
14344;48.724;-0.218;RCP2.6;H3;3;5.02;1;2;1.39;1;
14345;48.7263;-0.1094;RCP2.6;H3;3;5.9;2;2;1.53;1;
14346;48.7285;-0.0007;RCP2.6;H3;5;6.1;2;4;1.72;1;
14347;48.7306;0.1079;RCP2.6;H3;5;6.06;2;4;1.72;1;
14348;48.7326;0.2166;RCP2.6;H3;5;5.49;2;4;1.58;1;
14349;48.7344;0.3252;RCP2.6;H3;5;5.45;2;4;1.59;1;
14350;48.7362;0.4339;RCP2.6;H3;5;5.44;2;4;1.61;1;
14351;48.7379;0.5426;RCP2.6;H3;5;5.46;2;4;1.65;1;
14352;48.7395;0.6513;RCP2.6;H3;5;5.48;2;4;1.64;1;
14353;48.741;0.76;RCP2.6;H3;5;5.98;3;4;1.74;2;
14354;48.7424;0.8687;RCP2.6;H3;6;6.82;4;4;1.99;3;
14355;48.7437;0.9774;RCP2.6;H3;8;6.87;4;6;1.99;3;
14356;48.7449;1.0861;RCP2.6;H3;8;6.95;4;6;2.09;3;
14357;48.746;1.1948;RCP2.6;H3;8;7.59;5;6;2.21;4;
14358;48.747;1.3035;RCP2.6;H3;10;7.67;5;8;2.21;4;
14359;48.7479;1.4123;RCP2.6;H3;10;7.78;5;8;2.32;4;
14360;48.7487;1.521;RCP2.6;H3;10;7.85;4;8;2.21;3;
14361;48.7494;1.6297;RCP2.6;H3;10;7.22;4;8;2.14;3;
14362;48.75;1.7384;RCP2.6;H3;8;6.69;3;6;1.98;2;
14363;48.7505;1.8472;RCP2.6;H3;7;6.56;2;6;1.95;2;
14364;48.7509;1.9559;RCP2.6;H3;6;6.52;3;5;1.91;2;
14365;48.7512;2.0647;RCP2.6;H3;6;6.72;3;5;1.92;2;
14366;48.7514;2.1734;RCP2.6;H3;8;6.65;3;7;1.86;2;
14367;48.7515;2.2821;RCP2.6;H3;7;8.02;4;5;2.02;3;
14368;48.7515;2.3909;RCP2.6;H3;10;8.68;6;7;2.1;4;
14369;48.7514;2.4996;RCP2.6;H3;11;8.65;5;8;2.1;4;
14370;48.7512;2.6084;RCP2.6;H3;11;6.99;3;9;1.96;3;
14371;48.7509;2.7171;RCP2.6;H3;8;6.94;3;6;1.96;3;
14372;48.7505;2.8258;RCP2.6;H3;8;6.88;3;6;1.91;3;
14373;48.75;2.9346;RCP2.6;H3;7;6.83;3;6;1.83;2;
14374;48.7494;3.0433;RCP2.6;H3;7;6.38;3;6;1.79;2;
14375;48.7487;3.152;RCP2.6;H3;7;6.17;3;5;1.61;2;
14376;48.7479;3.2608;RCP2.6;H3;7;6.02;2;5;1.48;2;
14377;48.747;3.3695;RCP2.6;H3;6;5.99;2;4;1.48;2;
14378;48.746;3.4782;RCP2.6;H3;6;5.68;2;5;1.33;1;
14379;48.7449;3.5869;RCP2.6;H3;6;5.6;2;4;1.32;1;
14380;48.7437;3.6956;RCP2.6;H3;5;5.6;2;4;1.32;1;
14381;48.7424;3.8043;RCP2.6;H3;5;5.82;2;4;1.36;2;
14382;48.741;3.913;RCP2.6;H3;5;5.97;2;4;1.39;2;
14383;48.7395;4.0217;RCP2.6;H3;6;5.85;2;4;1.38;2;
14384;48.738;4.1304;RCP2.6;H3;5;5.67;2;4;1.39;2;
14385;48.7363;4.2391;RCP2.6;H3;5;5.61;2;4;1.38;2;
14386;48.7345;4.3478;RCP2.6;H3;5;5.6;2;4;1.43;2;
14387;48.7326;4.4564;RCP2.6;H3;5;5.72;2;4;1.44;2;
14388;48.7306;4.5651;RCP2.6;H3;5;5.98;2;4;1.48;2;
14389;48.7285;4.6737;RCP2.6;H3;5;6.06;2;4;1.35;2;
14390;48.7263;4.7824;RCP2.6;H3;6;5.97;2;5;1.34;2;
14391;48.724;4.891;RCP2.6;H3;6;5.73;2;4;1.25;2;
14392;48.7216;4.9996;RCP2.6;H3;6;5.14;2;5;1.13;2;
14393;48.7192;5.1082;RCP2.6;H3;5;4.93;2;4;1.11;2;
14394;48.7166;5.2168;RCP2.6;H3;4;4.73;2;3;1.07;1;
14395;48.7139;5.3254;RCP2.6;H3;4;4.66;2;4;1.1;1;
14396;48.7111;5.434;RCP2.6;H3;4;4.42;2;4;1.05;1;
14397;48.7082;5.5426;RCP2.6;H3;4;4.4;1;3;1.04;1;
14398;48.7052;5.6511;RCP2.6;H3;4;5.14;2;3;1.13;1;
14399;48.7022;5.7597;RCP2.6;H3;5;6.65;4;3;1.38;3;
14400;48.699;5.8682;RCP2.6;H3;8;6.76;5;6;1.38;4;
14401;48.6957;5.9767;RCP2.6;H3;9;6.79;5;6;1.38;4;
14402;48.6923;6.0852;RCP2.6;H3;9;6.41;4;7;1.33;3;
14403;48.6889;6.1937;RCP2.6;H3;8;4.98;2;7;1;1;
14404;48.6853;6.3022;RCP2.6;H3;4;4.98;2;3;1.06;1;
14405;48.6816;6.4106;RCP2.6;H3;4;4.78;1;3;0.94;1;
14406;48.6778;6.5191;RCP2.6;H3;4;4.68;1;3;0.81;1;
14407;48.674;6.6275;RCP2.6;H3;4;4.69;1;3;0.81;1;
14408;48.67;6.7359;RCP2.6;H3;4;4.29;1;3;0.71;1;
14409;48.6659;6.8443;RCP2.6;H3;3;4.06;1;2;0.62;0;
14410;48.6617;6.9527;RCP2.6;H3;2;4;1;2;0.62;0;
14411;48.6575;7.061;RCP2.6;H3;2;3.49;0;2;0.5;0;
14412;48.6531;7.1694;RCP2.6;H3;1;3.13;0;1;0.46;0;
14413;48.6486;7.2777;RCP2.6;H3;1;2.46;0;1;0.4;0;
14414;48.6441;7.386;RCP2.6;H3;0;4.34;1;0;0.63;1;
14415;48.6394;7.4943;RCP2.6;H3;2;4.65;1;1;0.64;0;
14416;48.6346;7.6025;RCP2.6;H3;2;4.89;1;1;0.55;1;
14417;48.6298;7.7108;RCP2.6;H3;2;5;1;2;0.54;1;
14418;48.6248;7.819;RCP2.6;H3;2;4.99;1;1;0.48;1;
14419;48.6198;7.9272;RCP2.6;H3;2;3.8;0;2;0.47;0;
14447;48.6229;-4.5603;RCP2.6;H3;0;4.14;0;0;0.88;0;
14448;48.6291;-4.4522;RCP2.6;H3;1;4.11;0;0;0.83;0;
14449;48.6353;-4.3442;RCP2.6;H3;1;4.11;0;0;0.82;0;
14450;48.6413;-4.236;RCP2.6;H3;1;4.1;0;0;0.84;0;
14451;48.6473;-4.1279;RCP2.6;H3;1;4.11;0;0;0.85;0;
14452;48.6532;-4.0197;RCP2.6;H3;1;4.11;0;0;0.85;0;
14453;48.6589;-3.9115;RCP2.6;H3;1;4.12;0;0;0.84;0;
14454;48.6646;-3.8033;RCP2.6;H3;1;4.1;0;1;0.86;0;
14455;48.6701;-3.6951;RCP2.6;H3;1;4.11;0;1;0.88;0;
14456;48.6756;-3.5868;RCP2.6;H3;1;4.27;0;1;0.93;0;
14457;48.681;-3.4785;RCP2.6;H3;1;4.21;0;0;0.93;0;
14458;48.6862;-3.3702;RCP2.6;H3;1;4.24;0;0;0.94;0;
14459;48.6914;-3.2619;RCP2.6;H3;1;4.3;0;1;0.99;0;
14460;48.6965;-3.1535;RCP2.6;H3;1;4.32;0;1;0.99;0;
14461;48.7014;-3.0452;RCP2.6;H3;1;4.85;0;1;1.1;0;
14462;48.7063;-2.9368;RCP2.6;H3;2;4.88;0;1;1.1;0;
14475;48.7606;-1.526;RCP2.6;H3;2;4.3;1;1;1.16;1;
14476;48.7641;-1.4174;RCP2.6;H3;2;4.16;1;1;1.13;0;
14477;48.7675;-1.3087;RCP2.6;H3;2;4.19;1;1;1.15;1;
14478;48.7708;-1.2001;RCP2.6;H3;2;4.2;1;1;1.14;1;
14479;48.774;-1.0914;RCP2.6;H3;2;4.12;1;1;1.14;0;
14480;48.7771;-0.9827;RCP2.6;H3;2;4.55;2;1;1.24;1;
14481;48.78;-0.874;RCP2.6;H3;3;4.65;2;2;1.31;1;
14482;48.7829;-0.7653;RCP2.6;H3;3;4.66;2;2;1.3;1;
14483;48.7857;-0.6565;RCP2.6;H3;3;5.18;1;2;1.44;1;
14484;48.7884;-0.5478;RCP2.6;H3;3;5.15;1;3;1.44;1;
14485;48.791;-0.4391;RCP2.6;H3;3;5.08;1;3;1.41;1;
14486;48.7935;-0.3303;RCP2.6;H3;3;5.02;1;2;1.39;1;
14487;48.7959;-0.2215;RCP2.6;H3;3;5.01;1;2;1.38;1;
14488;48.7982;-0.1127;RCP2.6;H3;3;5.86;2;2;1.54;1;
14489;48.8004;-0.004;RCP2.6;H3;5;5.93;2;3;1.56;1;
14490;48.8024;0.1048;RCP2.6;H3;5;5.98;2;3;1.55;1;
14491;48.8044;0.2136;RCP2.6;H3;5;5.31;2;4;1.4;1;
14492;48.8063;0.3225;RCP2.6;H3;4;5.27;2;3;1.43;1;
14493;48.8081;0.4313;RCP2.6;H3;4;5.26;2;3;1.44;1;
14494;48.8098;0.5401;RCP2.6;H3;4;5.32;2;3;1.56;1;
14495;48.8114;0.649;RCP2.6;H3;5;6.55;4;3;1.81;3;
14496;48.8129;0.7578;RCP2.6;H3;7;6.61;3;5;1.84;3;
14497;48.8143;0.8666;RCP2.6;H3;7;6.7;4;5;1.89;3;
14498;48.8156;0.9755;RCP2.6;H3;7;6.87;4;6;1.99;3;
14499;48.8168;1.0844;RCP2.6;H3;8;6.95;4;6;2.09;3;
14500;48.8179;1.1932;RCP2.6;H3;8;7.09;4;7;2.21;3;
14501;48.8189;1.3021;RCP2.6;H3;9;7.14;4;7;2.21;3;
14502;48.8198;1.411;RCP2.6;H3;9;7.77;5;7;2.31;4;
14503;48.8206;1.5199;RCP2.6;H3;10;7.75;5;8;2.28;4;
14504;48.8213;1.6287;RCP2.6;H3;10;7.31;4;9;2.22;3;
14505;48.8219;1.7376;RCP2.6;H3;9;6.77;2;7;2.03;2;
14506;48.8224;1.8465;RCP2.6;H3;7;6.97;3;5;2.04;2;
14507;48.8228;1.9554;RCP2.6;H3;7;6.8;3;6;2.02;2;
14508;48.8231;2.0643;RCP2.6;H3;7;6.76;2;5;1.92;2;
14509;48.8233;2.1732;RCP2.6;H3;7;7.89;4;5;2.09;3;
14510;48.8234;2.2821;RCP2.6;H3;9;8.49;4;6;2.04;3;
14511;48.8234;2.391;RCP2.6;H3;10;8.54;4;8;2.01;3;
14512;48.8233;2.4998;RCP2.6;H3;10;8.73;6;7;2.11;4;
14513;48.8231;2.6087;RCP2.6;H3;11;7;3;10;1.96;3;
14514;48.8228;2.7176;RCP2.6;H3;8;6.9;3;6;1.95;3;
14515;48.8224;2.8265;RCP2.6;H3;8;6.8;3;6;1.9;3;
14516;48.8219;2.9354;RCP2.6;H3;7;6.87;3;6;1.83;2;
14517;48.8213;3.0443;RCP2.6;H3;8;6.36;3;6;1.78;2;
14518;48.8206;3.1532;RCP2.6;H3;7;6.26;3;5;1.66;2;
14519;48.8198;3.262;RCP2.6;H3;7;6.07;2;5;1.53;2;
14520;48.8189;3.3709;RCP2.6;H3;6;5.97;2;5;1.52;2;
14521;48.8179;3.4798;RCP2.6;H3;6;5.62;2;5;1.32;1;
14522;48.8168;3.5886;RCP2.6;H3;5;5.56;2;4;1.3;1;
14523;48.8156;3.6975;RCP2.6;H3;5;5.54;2;4;1.3;1;
14524;48.8143;3.8064;RCP2.6;H3;5;5.7;2;4;1.34;1;
14525;48.8129;3.9152;RCP2.6;H3;5;5.78;2;4;1.39;1;
14526;48.8114;4.0241;RCP2.6;H3;5;5.82;2;4;1.43;1;
14527;48.8098;4.1329;RCP2.6;H3;5;5.8;2;4;1.41;2;
14528;48.8081;4.2417;RCP2.6;H3;5;5.81;2;4;1.41;2;
14529;48.8064;4.3506;RCP2.6;H3;5;5.81;2;4;1.46;2;
14530;48.8045;4.4594;RCP2.6;H3;5;5.93;2;4;1.48;2;
14531;48.8025;4.5682;RCP2.6;H3;5;5.86;2;4;1.46;2;
14532;48.8004;4.677;RCP2.6;H3;5;5.75;2;4;1.37;2;
14533;48.7982;4.7858;RCP2.6;H3;5;4.85;1;4;1.16;1;
14534;48.7959;4.8945;RCP2.6;H3;3;5.57;3;2;1.3;2;
14535;48.7935;5.0033;RCP2.6;H3;6;5.35;2;5;1.18;2;
14536;48.791;5.1121;RCP2.6;H3;5;5.09;2;4;1.15;2;
14537;48.7884;5.2208;RCP2.6;H3;5;4.74;2;4;1.09;1;
14538;48.7857;5.3296;RCP2.6;H3;4;4.45;2;4;1.05;1;
14539;48.783;5.4383;RCP2.6;H3;4;4.54;2;3;1.06;1;
14540;48.7801;5.547;RCP2.6;H3;4;5.16;2;3;1.15;1;
14541;48.7771;5.6557;RCP2.6;H3;5;5.01;2;4;1.12;1;
14542;48.774;5.7644;RCP2.6;H3;5;6.74;4;3;1.38;3;
14543;48.7708;5.8731;RCP2.6;H3;8;6.82;5;6;1.38;4;
14544;48.7675;5.9817;RCP2.6;H3;9;6.75;5;7;1.35;4;
14545;48.7642;6.0904;RCP2.6;H3;8;6.66;5;6;1.34;4;
14546;48.7607;6.199;RCP2.6;H3;8;6.63;4;6;1.3;3;
14547;48.7571;6.3077;RCP2.6;H3;8;6.73;4;6;1.3;3;
14548;48.7534;6.4163;RCP2.6;H3;8;4.86;2;7;0.88;1;
14549;48.7496;6.5248;RCP2.6;H3;4;4.81;1;3;0.79;1;
14550;48.7458;6.6334;RCP2.6;H3;4;4.57;1;3;0.78;1;
14551;48.7418;6.742;RCP2.6;H3;3;4.48;1;2;0.72;1;
14552;48.7377;6.8505;RCP2.6;H3;3;4.22;1;2;0.61;0;
14553;48.7335;6.959;RCP2.6;H3;2;4.15;1;2;0.61;0;
14554;48.7292;7.0675;RCP2.6;H3;2;4.14;1;2;0.59;0;
14555;48.7249;7.176;RCP2.6;H3;2;3.53;0;2;0.55;0;
14556;48.7204;7.2845;RCP2.6;H3;1;3.64;0;1;0.49;0;
14557;48.7158;7.393;RCP2.6;H3;1;4.7;1;0;0.64;0;
14558;48.7112;7.5014;RCP2.6;H3;2;4.78;1;1;0.65;0;
14559;48.7064;7.6098;RCP2.6;H3;2;4.87;1;1;0.62;1;
14560;48.7015;7.7182;RCP2.6;H3;3;3.83;0;2;0.45;0;
14561;48.6965;7.8266;RCP2.6;H3;1;3.91;0;1;0.46;0;
14562;48.6915;7.9349;RCP2.6;H3;1;3.87;0;1;0.45;0;
14594;48.719;-4.1368;RCP2.6;H3;0;4.15;0;0;0.85;0;
14595;48.7248;-4.0285;RCP2.6;H3;1;4.14;0;0;0.85;0;
14596;48.7306;-3.9202;RCP2.6;H3;1;4.14;0;0;0.83;0;
14597;48.7363;-3.8118;RCP2.6;H3;1;4.15;0;1;0.86;0;
14599;48.7473;-3.595;RCP2.6;H3;1;4.38;0;1;0.93;0;
14600;48.7527;-3.4866;RCP2.6;H3;1;4.2;0;1;0.9;0;
14601;48.758;-3.3781;RCP2.6;H3;1;4.19;0;0;0.9;0;
14602;48.7631;-3.2696;RCP2.6;H3;1;4.33;0;0;0.95;0;
14603;48.7682;-3.1611;RCP2.6;H3;1;4.31;0;1;0.95;0;
14604;48.7732;-3.0526;RCP2.6;H3;1;4.91;0;1;1.1;0;
14605;48.7781;-2.9441;RCP2.6;H3;2;5.01;0;1;1.11;0;
14618;48.8324;-1.5314;RCP2.6;H3;2;4.33;1;1;1.15;1;
14619;48.8359;-1.4226;RCP2.6;H3;2;3.81;1;1;1.06;0;
14620;48.8393;-1.3138;RCP2.6;H3;2;3.86;1;1;1.09;1;
14621;48.8426;-1.205;RCP2.6;H3;2;3.87;1;1;1.07;0;
14622;48.8458;-1.0961;RCP2.6;H3;2;3.86;1;1;1.07;0;
14623;48.8489;-0.9873;RCP2.6;H3;2;4.68;1;1;1.21;1;
14624;48.8519;-0.8784;RCP2.6;H3;3;4.76;1;2;1.29;1;
14625;48.8548;-0.7696;RCP2.6;H3;3;4.7;1;2;1.3;1;
14626;48.8576;-0.6607;RCP2.6;H3;3;4.74;1;2;1.35;1;
14627;48.8603;-0.5518;RCP2.6;H3;3;4.73;1;2;1.35;1;
14628;48.8628;-0.4429;RCP2.6;H3;3;4.74;1;2;1.35;1;
14629;48.8653;-0.334;RCP2.6;H3;3;4.6;1;2;1.31;1;
14630;48.8677;-0.2251;RCP2.6;H3;3;5.67;2;1;1.48;1;
14631;48.87;-0.1161;RCP2.6;H3;4;5.75;2;3;1.49;1;
14632;48.8722;-0.0072;RCP2.6;H3;4;5.81;2;3;1.51;1;
14633;48.8743;0.1017;RCP2.6;H3;5;5.82;2;3;1.48;1;
14634;48.8763;0.2107;RCP2.6;H3;4;5.22;2;3;1.31;1;
14635;48.8782;0.3197;RCP2.6;H3;3;5.26;2;2;1.41;1;
14636;48.88;0.4286;RCP2.6;H3;4;5.3;2;3;1.43;1;
14637;48.8817;0.5376;RCP2.6;H3;4;5.31;2;3;1.61;1;
14638;48.8833;0.6466;RCP2.6;H3;5;6.58;4;3;1.83;3;
14639;48.8848;0.7556;RCP2.6;H3;7;6.66;3;5;1.84;3;
14640;48.8862;0.8646;RCP2.6;H3;7;6.7;4;5;1.89;3;
14641;48.8875;0.9736;RCP2.6;H3;7;6.73;3;6;1.89;2;
14642;48.8887;1.0826;RCP2.6;H3;8;6.87;4;6;1.97;3;
14643;48.8898;1.1916;RCP2.6;H3;8;6.97;4;6;2.09;3;
14644;48.8908;1.3007;RCP2.6;H3;8;7;4;6;2.09;3;
14645;48.8917;1.4097;RCP2.6;H3;8;7.25;4;6;2.27;3;
14646;48.8925;1.5187;RCP2.6;H3;9;7.7;5;7;2.24;4;
14647;48.8932;1.6278;RCP2.6;H3;10;7.33;4;9;2.19;3;
