Point;Latitude;Longitude;Contexte;P̩riode;NORIFM40;NORIFMxAV;NORIFMx50;AIFM40;AIFMxAV;AIFMx50;
13979;48.4546;6.7178;RCP4.5;H3;3;4.63;1;2;1.01;1;
13980;48.4505;6.8257;RCP4.5;H3;3;4.48;1;2;0.99;1;
13981;48.4464;6.9336;RCP4.5;H3;3;2.94;0;3;0.78;0;
13982;48.4421;7.0415;RCP4.5;H3;1;2.49;0;1;0.68;0;
13983;48.4378;7.1494;RCP4.5;H3;1;2.71;0;1;0.69;0;
13984;48.4333;7.2573;RCP4.5;H3;1;2.31;0;1;0.68;0;
13985;48.4288;7.3652;RCP4.5;H3;1;2.62;0;1;0.76;0;
13986;48.4241;7.473;RCP4.5;H3;1;5.16;1;0;1.04;1;
13987;48.4194;7.5808;RCP4.5;H3;3;5.21;1;2;0.84;1;
13988;48.4145;7.6886;RCP4.5;H3;3;5.23;1;2;0.84;1;
13989;48.4096;7.7964;RCP4.5;H3;3;5.15;1;2;0.81;1;
14014;48.3821;-4.9622;RCP4.5;H3;1;4.38;0;0;1.17;0;
14016;48.3952;-4.7471;RCP4.5;H3;1;4.36;0;0;1.19;0;
14017;48.4016;-4.6395;RCP4.5;H3;1;4.13;0;0;1.24;0;
14018;48.408;-4.5319;RCP4.5;H3;1;4.13;0;0;1.18;0;
14019;48.4142;-4.4243;RCP4.5;H3;1;4.19;0;0;1.17;0;
14020;48.4203;-4.3166;RCP4.5;H3;1;4.2;0;1;1.19;0;
14021;48.4263;-4.209;RCP4.5;H3;1;4.21;0;1;1.21;0;
14022;48.4323;-4.1012;RCP4.5;H3;1;4.22;0;1;1.22;0;
14023;48.4381;-3.9935;RCP4.5;H3;1;4.25;0;1;1.24;0;
14024;48.4439;-3.8858;RCP4.5;H3;1;4.17;0;1;1.33;0;
14025;48.4495;-3.778;RCP4.5;H3;1;4.18;0;1;1.32;0;
14026;48.455;-3.6702;RCP4.5;H3;1;4.13;0;1;1.28;0;
14027;48.4605;-3.5624;RCP4.5;H3;1;4.25;0;1;1.37;0;
14028;48.4658;-3.4545;RCP4.5;H3;2;4.68;0;1;1.4;0;
14029;48.4711;-3.3467;RCP4.5;H3;2;4.51;0;1;1.29;0;
14030;48.4762;-3.2388;RCP4.5;H3;1;4.51;0;1;1.28;0;
14031;48.4813;-3.1309;RCP4.5;H3;1;4.54;0;1;1.31;0;
14032;48.4862;-3.023;RCP4.5;H3;1;4.5;0;0;1.36;0;
14033;48.4911;-2.915;RCP4.5;H3;1;4.53;0;0;1.36;0;
14034;48.4958;-2.807;RCP4.5;H3;1;4.95;0;0;1.29;0;
14035;48.5005;-2.6991;RCP4.5;H3;1;5.11;0;0;1.31;0;
14036;48.505;-2.5911;RCP4.5;H3;1;5.63;0;0;1.52;0;
14037;48.5095;-2.483;RCP4.5;H3;2;5.46;0;1;1.4;0;
14038;48.5138;-2.375;RCP4.5;H3;2;5.49;0;1;1.41;0;
14039;48.5181;-2.2669;RCP4.5;H3;2;5.67;1;1;1.48;0;
14040;48.5223;-2.1589;RCP4.5;H3;2;5.63;1;1;1.49;0;
14041;48.5263;-2.0508;RCP4.5;H3;2;5.7;1;1;1.54;0;
14042;48.5303;-1.9426;RCP4.5;H3;3;5.85;1;1;1.55;0;
14043;48.5342;-1.8345;RCP4.5;H3;3;5.48;1;2;1.41;0;
14044;48.5379;-1.7264;RCP4.5;H3;2;5.46;1;1;1.41;0;
14045;48.5416;-1.6182;RCP4.5;H3;2;5.41;1;1;1.38;1;
14046;48.5452;-1.51;RCP4.5;H3;2;4.52;1;1;1.23;0;
14047;48.5486;-1.4019;RCP4.5;H3;2;4.43;1;1;1.23;0;
14048;48.552;-1.2937;RCP4.5;H3;2;4.35;1;1;1.2;0;
14049;48.5553;-1.1854;RCP4.5;H3;2;4.3;1;1;1.27;0;
14050;48.5584;-1.0772;RCP4.5;H3;2;4.39;1;1;1.3;0;
14051;48.5615;-0.969;RCP4.5;H3;2;4.41;1;1;1.34;0;
14052;48.5645;-0.8607;RCP4.5;H3;2;4.4;1;1;1.35;0;
14053;48.5674;-0.7524;RCP4.5;H3;2;4.42;1;2;1.38;0;
14054;48.5701;-0.6442;RCP4.5;H3;2;5.37;1;1;1.56;1;
14055;48.5728;-0.5359;RCP4.5;H3;3;5.32;1;2;1.58;1;
14056;48.5754;-0.4276;RCP4.5;H3;3;5.41;1;2;1.73;1;
14057;48.5779;-0.3193;RCP4.5;H3;4;5.3;2;3;1.66;1;
14058;48.5803;-0.2109;RCP4.5;H3;3;5.26;2;2;1.69;1;
14059;48.5825;-0.1026;RCP4.5;H3;3;6.27;3;2;1.9;2;
14060;48.5847;0.0057;RCP4.5;H3;5;6.17;3;4;1.87;2;
14061;48.5868;0.1141;RCP4.5;H3;5;6.49;3;3;1.99;2;
14062;48.5888;0.2224;RCP4.5;H3;6;6.65;3;4;2.08;2;
14063;48.5907;0.3308;RCP4.5;H3;6;6.4;3;4;2.01;2;
14064;48.5925;0.4392;RCP4.5;H3;6;6.35;3;4;1.97;2;
14065;48.5941;0.5476;RCP4.5;H3;6;6.13;3;4;1.89;2;
14066;48.5957;0.6559;RCP4.5;H3;5;6.1;3;4;1.89;2;
14067;48.5972;0.7643;RCP4.5;H3;5;6.1;2;4;1.9;2;
14068;48.5986;0.8727;RCP4.5;H3;5;6.5;3;4;2;2;
14069;48.5999;0.9811;RCP4.5;H3;6;6.58;3;4;2.01;2;
14070;48.6011;1.0895;RCP4.5;H3;6;7.42;3;4;2.18;2;
14071;48.6022;1.198;RCP4.5;H3;8;7.44;3;6;2.18;2;
14072;48.6032;1.3064;RCP4.5;H3;8;7.67;3;6;2.19;3;
14073;48.6041;1.4148;RCP4.5;H3;8;7.77;3;6;2.24;2;
14074;48.6049;1.5232;RCP4.5;H3;9;7.94;4;6;2.25;3;
14075;48.6056;1.6317;RCP4.5;H3;9;7.9;3;7;2.22;2;
14076;48.6062;1.7401;RCP4.5;H3;8;6.75;2;7;1.98;2;
14077;48.6067;1.8485;RCP4.5;H3;6;6.73;2;4;1.98;2;
14078;48.6071;1.957;RCP4.5;H3;6;6.82;2;4;1.93;2;
14079;48.6073;2.0654;RCP4.5;H3;6;7.63;3;3;2.04;2;
14080;48.6075;2.1738;RCP4.5;H3;8;7.68;4;5;1.99;3;
14081;48.6076;2.2823;RCP4.5;H3;8;8.49;5;5;2.01;4;
14082;48.6076;2.3907;RCP4.5;H3;10;8.48;5;6;2.01;4;
14083;48.6076;2.4992;RCP4.5;H3;10;8.53;5;7;2.02;3;
14084;48.6074;2.6076;RCP4.5;H3;10;7.65;4;7;1.91;3;
14085;48.6071;2.716;RCP4.5;H3;9;7.62;4;7;1.9;3;
14086;48.6067;2.8245;RCP4.5;H3;9;7.51;4;7;1.8;3;
14087;48.6062;2.9329;RCP4.5;H3;9;7.32;4;7;1.67;3;
14088;48.6056;3.0414;RCP4.5;H3;9;6.58;3;7;1.66;2;
14089;48.6049;3.1498;RCP4.5;H3;7;6.44;3;5;1.58;2;
14090;48.6041;3.2582;RCP4.5;H3;7;6.44;3;5;1.58;2;
14091;48.6032;3.3666;RCP4.5;H3;7;6.35;3;5;1.5;2;
14092;48.6022;3.4751;RCP4.5;H3;7;6.32;3;5;1.47;2;
14093;48.6011;3.5835;RCP4.5;H3;7;5.85;2;5;1.41;1;
14094;48.5999;3.6919;RCP4.5;H3;5;6;2;4;1.43;1;
14095;48.5986;3.8003;RCP4.5;H3;5;6.2;2;3;1.4;1;
14096;48.5972;3.9087;RCP4.5;H3;5;6.17;2;3;1.4;1;
14097;48.5958;4.0171;RCP4.5;H3;5;6.64;3;3;1.42;2;
14098;48.5942;4.1255;RCP4.5;H3;7;6.58;3;5;1.48;2;
14099;48.5925;4.2338;RCP4.5;H3;7;6.53;3;5;1.52;2;
14100;48.5907;4.3422;RCP4.5;H3;7;5.8;2;6;1.43;1;
14101;48.5888;4.4506;RCP4.5;H3;5;5.82;2;3;1.43;1;
14102;48.5868;4.5589;RCP4.5;H3;5;5.85;2;3;1.43;1;
14103;48.5847;4.6673;RCP4.5;H3;4;6.09;2;3;1.47;1;
14104;48.5826;4.7756;RCP4.5;H3;6;5.95;2;4;1.35;1;
14105;48.5803;4.884;RCP4.5;H3;5;5.43;1;4;1.28;1;
14106;48.5779;4.9923;RCP4.5;H3;4;5.28;2;3;1.26;1;
14107;48.5754;5.1006;RCP4.5;H3;4;4.59;1;3;1.19;1;
14108;48.5729;5.2089;RCP4.5;H3;3;4.88;2;2;1.3;2;
14109;48.5702;5.3172;RCP4.5;H3;4;4.75;2;4;1.27;1;
14110;48.5674;5.4255;RCP4.5;H3;4;4.7;2;3;1.34;1;
14111;48.5645;5.5337;RCP4.5;H3;4;4.64;1;3;1.34;1;
14112;48.5616;5.642;RCP4.5;H3;4;5.16;2;3;1.41;1;
14113;48.5585;5.7502;RCP4.5;H3;5;6.64;4;3;1.58;3;
14114;48.5553;5.8585;RCP4.5;H3;8;6.77;4;6;1.62;3;
14115;48.552;5.9667;RCP4.5;H3;7;4.73;1;7;1.27;1;
14116;48.5487;6.0749;RCP4.5;H3;3;4.97;1;2;1.27;1;
14117;48.5452;6.1831;RCP4.5;H3;4;4.82;1;3;1.18;1;
14118;48.5416;6.2912;RCP4.5;H3;3;4.84;1;3;1.18;1;
14119;48.538;6.3994;RCP4.5;H3;3;4.87;1;3;1.08;1;
14120;48.5342;6.5075;RCP4.5;H3;3;4.81;1;2;0.99;1;
14121;48.5303;6.6157;RCP4.5;H3;3;4.74;1;2;0.99;1;
14122;48.5264;6.7238;RCP4.5;H3;3;4.67;1;2;0.98;1;
14123;48.5223;6.8319;RCP4.5;H3;3;3.88;1;3;0.88;1;
14124;48.5182;6.94;RCP4.5;H3;2;3.53;1;2;0.82;1;
14125;48.5139;7.048;RCP4.5;H3;2;3.04;0;1;0.73;0;
14126;48.5095;7.1561;RCP4.5;H3;1;2.56;0;1;0.67;0;
14127;48.5051;7.2641;RCP4.5;H3;1;2.97;0;1;0.81;0;
14128;48.5005;7.3721;RCP4.5;H3;1;3.14;0;1;0.83;0;
14129;48.4959;7.4801;RCP4.5;H3;1;5.31;1;0;1.15;1;
14130;48.4911;7.588;RCP4.5;H3;3;5.21;1;2;0.84;1;
14131;48.4863;7.696;RCP4.5;H3;3;5.27;1;2;0.84;1;
14132;48.4813;7.8039;RCP4.5;H3;3;5.18;1;2;0.81;1;
14159;48.4668;-4.7568;RCP4.5;H3;1;4.37;0;0;1.19;0;
14160;48.4733;-4.6491;RCP4.5;H3;1;4.35;0;0;1.2;0;
14161;48.4796;-4.5414;RCP4.5;H3;1;4.14;0;0;1.2;0;
14162;48.4858;-4.4336;RCP4.5;H3;1;4.14;0;0;1.18;0;
14163;48.492;-4.3258;RCP4.5;H3;1;4.14;0;0;1.18;0;
14164;48.498;-4.218;RCP4.5;H3;1;4.08;0;0;1.13;0;
14165;48.504;-4.1101;RCP4.5;H3;1;4.21;0;0;1.2;0;
14166;48.5098;-4.0022;RCP4.5;H3;1;4.22;0;1;1.21;0;
14167;48.5155;-3.8943;RCP4.5;H3;1;4.22;0;1;1.19;0;
14168;48.5212;-3.7864;RCP4.5;H3;1;4.23;0;0;1.2;0;
14169;48.5267;-3.6785;RCP4.5;H3;1;4.2;0;1;1.18;0;
14170;48.5322;-3.5705;RCP4.5;H3;1;4.13;0;1;1.14;0;
14171;48.5375;-3.4625;RCP4.5;H3;1;4.25;0;1;1.12;0;
14172;48.5428;-3.3545;RCP4.5;H3;1;4.19;0;0;1.1;0;
14173;48.5479;-3.2465;RCP4.5;H3;1;4.19;0;0;1.11;0;
14174;48.553;-3.1384;RCP4.5;H3;1;4.25;0;0;1.12;0;
14175;48.558;-3.0303;RCP4.5;H3;0;4.27;0;0;1.21;0;
14176;48.5628;-2.9222;RCP4.5;H3;0;4.84;0;0;1.18;0;
14177;48.5676;-2.8141;RCP4.5;H3;1;5.04;0;0;1.29;0;
14178;48.5722;-2.706;RCP4.5;H3;1;5.22;0;0;1.3;0;
14179;48.5768;-2.5978;RCP4.5;H3;1;5.75;0;0;1.52;0;
14180;48.5813;-2.4897;RCP4.5;H3;2;5.48;0;1;1.4;0;
14181;48.5856;-2.3815;RCP4.5;H3;2;5.64;0;1;1.48;0;
14182;48.5899;-2.2733;RCP4.5;H3;2;5.66;0;1;1.48;0;
14183;48.5941;-2.1651;RCP4.5;H3;2;5.76;1;1;1.49;0;
14184;48.5981;-2.0568;RCP4.5;H3;2;5.36;0;1;1.38;0;
14185;48.6021;-1.9486;RCP4.5;H3;2;5.4;1;1;1.38;0;
14186;48.606;-1.8403;RCP4.5;H3;2;5.44;1;1;1.36;0;
14187;48.6097;-1.732;RCP4.5;H3;2;5.44;1;1;1.36;0;
14188;48.6134;-1.6237;RCP4.5;H3;2;5.48;1;1;1.37;0;
14189;48.617;-1.5154;RCP4.5;H3;2;5.49;1;1;1.35;0;
14190;48.6205;-1.407;RCP4.5;H3;2;4.45;1;2;1.2;0;
14191;48.6238;-1.2987;RCP4.5;H3;2;4.48;1;1;1.2;0;
14192;48.6271;-1.1903;RCP4.5;H3;2;4.39;1;1;1.26;0;
14193;48.6303;-1.0819;RCP4.5;H3;2;4.35;1;1;1.27;0;
14194;48.6334;-0.9735;RCP4.5;H3;2;4.39;1;1;1.35;0;
14195;48.6363;-0.8651;RCP4.5;H3;2;4.32;1;1;1.37;0;
14196;48.6392;-0.7567;RCP4.5;H3;2;5.35;1;1;1.6;1;
14197;48.642;-0.6483;RCP4.5;H3;3;5.31;1;2;1.58;1;
14198;48.6447;-0.5398;RCP4.5;H3;3;5.29;1;2;1.59;1;
14199;48.6473;-0.4314;RCP4.5;H3;3;5.24;1;2;1.6;1;
14200;48.6497;-0.3229;RCP4.5;H3;3;5.21;1;3;1.6;1;
14201;48.6521;-0.2145;RCP4.5;H3;3;5.22;1;2;1.6;1;
14202;48.6544;-0.106;RCP4.5;H3;3;6.41;2;2;1.86;1;
14203;48.6566;0.0025;RCP4.5;H3;5;6.37;2;4;1.87;2;
14204;48.6587;0.111;RCP4.5;H3;5;6.43;2;4;1.86;2;
14205;48.6607;0.2195;RCP4.5;H3;5;6.39;3;4;1.88;2;
14206;48.6626;0.328;RCP4.5;H3;5;6.07;2;4;1.81;2;
14207;48.6644;0.4366;RCP4.5;H3;5;6.23;3;3;1.98;2;
14208;48.666;0.5451;RCP4.5;H3;6;6.1;3;4;1.89;2;
14209;48.6676;0.6536;RCP4.5;H3;5;6.12;3;4;1.89;2;
14210;48.6691;0.7622;RCP4.5;H3;5;6.17;2;4;1.9;2;
14211;48.6705;0.8707;RCP4.5;H3;5;6.67;3;4;2.01;2;
14212;48.6718;0.9793;RCP4.5;H3;6;6.71;3;4;2;2;
14213;48.673;1.0878;RCP4.5;H3;6;7.44;3;4;2.13;2;
14214;48.6741;1.1964;RCP4.5;H3;8;7.47;3;6;2.12;2;
14215;48.6751;1.305;RCP4.5;H3;8;7.52;3;6;2.13;2;
14216;48.676;1.4135;RCP4.5;H3;8;7.61;3;6;2.18;2;
14217;48.6768;1.5221;RCP4.5;H3;8;7.9;3;6;2.22;2;
14218;48.6775;1.6307;RCP4.5;H3;8;6.7;2;7;1.96;1;
14219;48.6781;1.7393;RCP4.5;H3;6;6.59;2;4;1.93;1;
14220;48.6786;1.8479;RCP4.5;H3;5;6.66;2;4;1.99;1;
14221;48.679;1.9564;RCP4.5;H3;5;6.7;2;4;1.94;2;
14222;48.6793;2.065;RCP4.5;H3;6;6.71;2;4;1.9;2;
14223;48.6795;2.1736;RCP4.5;H3;6;8.08;4;3;2.05;3;
14224;48.6796;2.2822;RCP4.5;H3;9;7.81;4;6;1.96;3;
14225;48.6796;2.3908;RCP4.5;H3;9;8.64;5;5;2.02;4;
14226;48.6795;2.4994;RCP4.5;H3;10;8.48;5;7;2.01;4;
14227;48.6793;2.608;RCP4.5;H3;10;6.96;3;8;1.83;2;
14228;48.679;2.7166;RCP4.5;H3;6;6.9;3;5;1.82;2;
14229;48.6786;2.8252;RCP4.5;H3;6;6.85;3;5;1.78;2;
14230;48.6781;2.9337;RCP4.5;H3;6;6.22;2;5;1.56;2;
14231;48.6775;3.0423;RCP4.5;H3;6;6.18;2;5;1.57;2;
14232;48.6768;3.1509;RCP4.5;H3;6;6.46;3;4;1.56;2;
14233;48.676;3.2595;RCP4.5;H3;7;6.37;3;5;1.52;2;
14234;48.6751;3.3681;RCP4.5;H3;7;6.38;3;5;1.52;2;
14235;48.6741;3.4766;RCP4.5;H3;7;5.72;2;5;1.39;1;
14236;48.673;3.5852;RCP4.5;H3;5;5.67;2;4;1.38;1;
14237;48.6718;3.6938;RCP4.5;H3;5;5.83;2;3;1.41;1;
14238;48.6705;3.8023;RCP4.5;H3;5;6.11;2;4;1.4;1;
14239;48.6691;3.9109;RCP4.5;H3;5;6.11;2;3;1.39;1;
14240;48.6677;4.0194;RCP4.5;H3;5;5.89;2;4;1.32;1;
14241;48.6661;4.1279;RCP4.5;H3;5;6.42;3;3;1.47;2;
14242;48.6644;4.2365;RCP4.5;H3;6;6.41;3;5;1.48;2;
14243;48.6626;4.345;RCP4.5;H3;6;5.71;2;5;1.46;1;
14244;48.6607;4.4535;RCP4.5;H3;4;5.75;2;3;1.47;1;
14245;48.6587;4.562;RCP4.5;H3;4;5.98;2;3;1.53;1;
14246;48.6566;4.6705;RCP4.5;H3;5;6.2;2;3;1.49;2;
14247;48.6544;4.779;RCP4.5;H3;6;5.66;2;5;1.4;1;
14248;48.6522;4.8875;RCP4.5;H3;4;5.53;2;3;1.31;1;
14249;48.6498;4.996;RCP4.5;H3;4;5.41;2;3;1.31;2;
14250;48.6473;5.1044;RCP4.5;H3;5;5.16;2;4;1.28;2;
14251;48.6447;5.2129;RCP4.5;H3;5;5.01;2;4;1.31;2;
14252;48.642;5.3213;RCP4.5;H3;5;4.84;2;4;1.37;1;
14253;48.6393;5.4297;RCP4.5;H3;4;4.71;2;4;1.34;1;
14254;48.6364;5.5381;RCP4.5;H3;4;4.68;1;3;1.35;1;
14255;48.6334;5.6466;RCP4.5;H3;4;5.29;2;3;1.43;2;
14256;48.6303;5.7549;RCP4.5;H3;5;6.61;4;3;1.58;3;
14257;48.6272;5.8633;RCP4.5;H3;7;6.93;4;5;1.58;3;
14258;48.6239;5.9717;RCP4.5;H3;8;4.98;1;7;1.28;1;
14259;48.6205;6.08;RCP4.5;H3;4;4.81;1;3;1.2;1;
14260;48.617;6.1884;RCP4.5;H3;3;4.96;1;3;1.17;1;
14261;48.6135;6.2967;RCP4.5;H3;4;5.07;1;3;1.16;1;
14262;48.6098;6.405;RCP4.5;H3;4;4.96;1;3;1.06;1;
14263;48.606;6.5133;RCP4.5;H3;4;4.9;1;3;1;1;
14264;48.6022;6.6216;RCP4.5;H3;4;4.86;1;3;1;1;
14265;48.5982;6.7298;RCP4.5;H3;4;4.78;1;3;0.97;1;
14266;48.5941;6.8381;RCP4.5;H3;4;3.88;1;3;0.88;1;
14267;48.59;6.9463;RCP4.5;H3;2;3.77;1;1;0.85;1;
14268;48.5857;7.0545;RCP4.5;H3;2;3.54;1;2;0.82;1;
14269;48.5813;7.1627;RCP4.5;H3;2;2.97;1;1;0.72;1;
14270;48.5769;7.2709;RCP4.5;H3;1;2.56;0;1;0.73;0;
14271;48.5723;7.379;RCP4.5;H3;1;4.7;1;0;1.1;1;
14272;48.5676;7.4872;RCP4.5;H3;2;5.3;1;2;1.16;1;
14273;48.5629;7.5953;RCP4.5;H3;3;5.25;1;2;0.88;1;
14274;48.558;7.7034;RCP4.5;H3;3;5.19;1;2;0.74;1;
14275;48.5531;7.8114;RCP4.5;H3;3;5.21;1;2;0.73;1;
14302;48.5385;-4.7666;RCP4.5;H3;0;4.38;0;0;1.18;0;
14303;48.5449;-4.6587;RCP4.5;H3;1;4.36;0;0;1.19;0;
14304;48.5512;-4.5508;RCP4.5;H3;1;4.36;0;0;1.12;0;
14305;48.5575;-4.4429;RCP4.5;H3;1;4.36;0;0;1.11;0;
14306;48.5636;-4.335;RCP4.5;H3;1;4.36;0;0;1.11;0;
14307;48.5697;-4.227;RCP4.5;H3;1;4.28;0;0;1.06;0;
14308;48.5756;-4.119;RCP4.5;H3;1;4.31;0;0;1.09;0;
14309;48.5815;-4.011;RCP4.5;H3;1;4.31;0;0;1.08;0;
14310;48.5872;-3.9029;RCP4.5;H3;1;4.32;0;0;1.08;0;
14311;48.5929;-3.7949;RCP4.5;H3;1;4.12;0;0;1.15;0;
14312;48.5984;-3.6868;RCP4.5;H3;0;4.07;0;0;1.13;0;
14313;48.6039;-3.5786;RCP4.5;H3;1;4.24;0;0;1.11;0;
14314;48.6093;-3.4705;RCP4.5;H3;1;4.24;0;0;1.1;0;
14315;48.6145;-3.3624;RCP4.5;H3;1;4.2;0;0;1.07;0;
14316;48.6197;-3.2542;RCP4.5;H3;1;4.23;0;0;1.1;0;
14317;48.6247;-3.146;RCP4.5;H3;1;4.27;0;0;1.11;0;
14318;48.6297;-3.0377;RCP4.5;H3;1;4.32;0;0;1.19;0;
14319;48.6346;-2.9295;RCP4.5;H3;0;4.9;0;0;1.18;0;
14320;48.6393;-2.8212;RCP4.5;H3;1;5.03;0;0;1.16;0;
14323;48.653;-2.4963;RCP4.5;H3;1;5.7;0;0;1.39;0;
14324;48.6574;-2.388;RCP4.5;H3;2;5.74;1;1;1.47;0;
14325;48.6617;-2.2796;RCP4.5;H3;2;5.77;1;1;1.48;0;
14328;48.6739;-1.9545;RCP4.5;H3;2;5.43;1;1;1.38;0;
14329;48.6778;-1.846;RCP4.5;H3;2;5.41;1;1;1.36;0;
14332;48.6888;-1.5207;RCP4.5;H3;2;4.46;1;1;1.2;0;
14333;48.6923;-1.4122;RCP4.5;H3;2;4.44;1;1;1.2;0;
14334;48.6957;-1.3037;RCP4.5;H3;2;4.42;1;1;1.19;0;
14335;48.6989;-1.1952;RCP4.5;H3;2;4.37;1;1;1.26;0;
14336;48.7021;-1.0866;RCP4.5;H3;2;4.35;1;1;1.27;0;
14337;48.7052;-0.9781;RCP4.5;H3;2;4.25;1;1;1.24;0;
14338;48.7082;-0.8696;RCP4.5;H3;2;4.18;1;1;1.26;0;
14339;48.7111;-0.761;RCP4.5;H3;2;5.16;1;1;1.46;1;
14340;48.7139;-0.6524;RCP4.5;H3;2;5.19;1;2;1.55;1;
14341;48.7165;-0.5438;RCP4.5;H3;3;5.23;1;2;1.53;0;
14342;48.7191;-0.4352;RCP4.5;H3;3;5.18;1;2;1.56;1;
14343;48.7216;-0.3266;RCP4.5;H3;3;5.17;1;2;1.59;1;
14344;48.724;-0.218;RCP4.5;H3;3;5.21;1;2;1.58;1;
14345;48.7263;-0.1094;RCP4.5;H3;3;6.08;2;2;1.71;1;
14346;48.7285;-0.0007;RCP4.5;H3;4;6.17;2;3;1.79;1;
14347;48.7306;0.1079;RCP4.5;H3;5;6.13;2;4;1.79;1;
14348;48.7326;0.2166;RCP4.5;H3;5;5.6;2;4;1.69;1;
14349;48.7344;0.3252;RCP4.5;H3;4;5.58;2;3;1.72;1;
14350;48.7362;0.4339;RCP4.5;H3;4;5.58;2;3;1.75;1;
14351;48.7379;0.5426;RCP4.5;H3;4;5.59;2;3;1.78;1;
14352;48.7395;0.6513;RCP4.5;H3;5;5.61;2;4;1.77;1;
14353;48.741;0.76;RCP4.5;H3;5;6.12;2;3;1.88;1;
14354;48.7424;0.8687;RCP4.5;H3;5;6.93;3;3;2.1;2;
14355;48.7437;0.9774;RCP4.5;H3;7;6.98;3;5;2.1;2;
14356;48.7449;1.0861;RCP4.5;H3;7;7;3;5;2.14;2;
14357;48.746;1.1948;RCP4.5;H3;7;7.55;3;5;2.17;2;
14358;48.747;1.3035;RCP4.5;H3;8;7.63;3;6;2.17;2;
14359;48.7479;1.4123;RCP4.5;H3;8;7.67;3;6;2.21;2;
14360;48.7487;1.521;RCP4.5;H3;8;7.86;3;6;2.22;2;
14361;48.7494;1.6297;RCP4.5;H3;8;7.15;3;7;2.07;2;
14362;48.75;1.7384;RCP4.5;H3;7;6.65;2;5;1.94;1;
14363;48.7505;1.8472;RCP4.5;H3;5;6.51;2;4;1.9;1;
14364;48.7509;1.9559;RCP4.5;H3;5;6.45;2;3;1.84;1;
14365;48.7512;2.0647;RCP4.5;H3;5;6.7;2;3;1.9;2;
14366;48.7514;2.1734;RCP4.5;H3;6;6.6;2;5;1.81;1;
14367;48.7515;2.2821;RCP4.5;H3;5;7.9;3;3;1.9;2;
14368;48.7515;2.3909;RCP4.5;H3;7;8.6;4;4;2.02;3;
14369;48.7514;2.4996;RCP4.5;H3;9;8.56;4;7;2.01;3;
14370;48.7512;2.6084;RCP4.5;H3;9;6.87;3;8;1.84;2;
14371;48.7509;2.7171;RCP4.5;H3;6;6.82;3;5;1.84;2;
14372;48.7505;2.8258;RCP4.5;H3;6;6.74;3;5;1.77;2;
14373;48.75;2.9346;RCP4.5;H3;6;6.64;3;5;1.64;2;
14374;48.7494;3.0433;RCP4.5;H3;6;6.16;2;5;1.57;2;
14375;48.7487;3.152;RCP4.5;H3;6;6.04;2;4;1.48;2;
14376;48.7479;3.2608;RCP4.5;H3;6;5.97;2;4;1.43;1;
14377;48.747;3.3695;RCP4.5;H3;5;5.95;2;4;1.44;1;
14378;48.746;3.4782;RCP4.5;H3;5;5.73;2;4;1.38;1;
14379;48.7449;3.5869;RCP4.5;H3;5;5.69;2;3;1.41;1;
14380;48.7437;3.6956;RCP4.5;H3;5;5.68;2;3;1.4;1;
14381;48.7424;3.8043;RCP4.5;H3;5;5.83;2;3;1.37;1;
14382;48.741;3.913;RCP4.5;H3;5;5.98;2;3;1.4;1;
14383;48.7395;4.0217;RCP4.5;H3;5;5.78;2;3;1.31;1;
14384;48.738;4.1304;RCP4.5;H3;4;5.63;2;3;1.35;1;
14385;48.7363;4.2391;RCP4.5;H3;4;5.57;2;3;1.34;1;
14386;48.7345;4.3478;RCP4.5;H3;4;5.61;2;3;1.44;1;
14387;48.7326;4.4564;RCP4.5;H3;4;5.82;2;3;1.54;1;
14388;48.7306;4.5651;RCP4.5;H3;5;6.08;2;3;1.58;1;
14389;48.7285;4.6737;RCP4.5;H3;5;6.2;2;4;1.49;2;
14390;48.7263;4.7824;RCP4.5;H3;6;6.11;2;5;1.48;2;
14391;48.724;4.891;RCP4.5;H3;6;5.85;2;4;1.37;1;
14392;48.7216;4.9996;RCP4.5;H3;5;5.31;2;4;1.3;2;
14393;48.7192;5.1082;RCP4.5;H3;5;5.1;2;4;1.28;2;
14394;48.7166;5.2168;RCP4.5;H3;4;4.96;2;3;1.3;2;
14395;48.7139;5.3254;RCP4.5;H3;5;4.94;2;4;1.38;2;
14396;48.7111;5.434;RCP4.5;H3;5;4.69;2;4;1.32;1;
14397;48.7082;5.5426;RCP4.5;H3;4;4.75;2;3;1.39;2;
14398;48.7052;5.6511;RCP4.5;H3;4;5.49;2;3;1.48;2;
14399;48.7022;5.7597;RCP4.5;H3;5;6.93;4;3;1.66;3;
14400;48.699;5.8682;RCP4.5;H3;8;6.94;4;6;1.56;3;
14401;48.6957;5.9767;RCP4.5;H3;9;6.96;4;6;1.55;3;
14402;48.6923;6.0852;RCP4.5;H3;9;6.52;4;7;1.44;3;
14403;48.6889;6.1937;RCP4.5;H3;8;5.09;1;7;1.11;1;
14404;48.6853;6.3022;RCP4.5;H3;4;5.09;1;3;1.17;1;
14405;48.6816;6.4106;RCP4.5;H3;4;4.91;1;3;1.07;1;
14406;48.6778;6.5191;RCP4.5;H3;4;4.87;1;3;1;1;
14407;48.674;6.6275;RCP4.5;H3;4;4.87;1;3;0.99;1;
14408;48.67;6.7359;RCP4.5;H3;4;4.58;1;3;1;1;
