Point;Latitude;Longitude;Contexte;P̩riode;NORRRA;NORSTM0;NORSDA;NORDATEVEG;NORDATEDG;NORDATEPG;ARRA;ASDA;ADATEVEG;ADATEDG;
4938;43.9991;3.1835;RCP2.6;H1;627.27;2987.19;8.97;56;276;142;-4.47;3.9;-8;-7;
4939;43.9983;3.2831;RCP2.6;H1;584.18;3142.58;11.4;52;271;144;-15.83;5.33;-7;-5;
4940;43.9974;3.3827;RCP2.6;H1;600.24;3002.88;9.4;56;273;144;-16.59;4.53;-7;-8;
4941;43.9964;3.4824;RCP2.6;H1;829.66;3096.57;8.47;52;268;155;-50.18;4.54;-7;-7;
4942;43.9953;3.582;RCP2.6;H1;724.14;3662.7;18.33;41;240;165;-66.78;7.96;-5;-20;
4943;43.9941;3.6816;RCP2.6;H1;679.5;3881.52;26.03;37;237;165;-62.78;10.13;-5;-20;
4944;43.9929;3.7812;RCP2.6;H1;723.17;3690.7;18.9;40;245;164;-75.86;8.27;-5;-10;
4945;43.9915;3.8808;RCP2.6;H1;662.62;3994.97;29.33;35;242;162;-69.25;11.06;-6;-12;
4946;43.99;3.9804;RCP2.6;H1;489.63;4256.47;33.77;32;232;171;-57.92;11.4;-4;-10;
4947;43.9885;4.08;RCP2.6;H1;491.44;4332.57;35.47;31;232;169;-56.86;11.37;-4;-9;
4948;43.9868;4.1796;RCP2.6;H1;490.79;4337.47;35.57;31;232;169;-56.79;11.3;-4;-9;
4949;43.9851;4.2792;RCP2.6;H1;488.09;4356.97;36.23;30;229;167;-66.19;11.26;-5;-11;
4950;43.9833;4.3788;RCP2.6;H1;490.8;4356.48;36.93;30;234;169;-65.43;11.76;-5;-7;
4951;43.9814;4.4783;RCP2.6;H1;406.14;4375.17;33.6;30;228;172;-44.31;11;-4;-8;
4952;43.9794;4.5779;RCP2.6;H1;411.14;4365.8;33.37;30;228;174;-44.35;10.77;-4;-8;
4953;43.9773;4.6775;RCP2.6;H1;414.2;4198.96;32.4;33;231;167;-45.81;10.4;-5;-13;
4954;43.9751;4.777;RCP2.6;H1;399.51;4332.86;37.53;32;230;170;-44.42;11.9;-4;-14;
4955;43.9728;4.8766;RCP2.6;H1;389.07;4343.78;38.9;32;234;165;-38.75;11.43;-5;-18;
4956;43.9704;4.9761;RCP2.6;H1;372.4;4219.77;41.5;34;252;153;-32.68;11.93;-6;-15;
4957;43.968;5.0756;RCP2.6;H1;392.8;4065.66;35.47;36;254;150;-34.67;10.8;-7;-13;
4958;43.9654;5.1751;RCP2.6;H1;436.01;3692.38;24.47;42;260;145;-40.44;9.4;-6;-13;
4959;43.9628;5.2746;RCP2.6;H1;441.21;3657.82;23.23;42;260;145;-40.96;8.9;-6;-13;
4960;43.9601;5.3741;RCP2.6;H1;440.9;3587.66;20.8;44;265;148;-41.8;8.33;-5;-9;
4961;43.9572;5.4736;RCP2.6;H1;484.22;3096.06;11.67;54;281;138;-42.5;5.7;-6;-4;
4962;43.9543;5.5731;RCP2.6;H1;490.09;3508.46;21.5;47;269;146;-48.38;8.6;-6;-4;
4963;43.9513;5.6726;RCP2.6;H1;493.62;3466.88;20.27;48;266;143;-47.53;8.24;-6;-7;
4964;43.9482;5.772;RCP2.6;H1;481.62;3703.11;25.57;44;260;147;-37.23;8.97;-6;-12;
4965;43.945;5.8715;RCP2.6;H1;408.4;3860.8;28.27;41;254;155;-30.46;9.07;-6;-13;
4966;43.9418;5.9709;RCP2.6;H1;420.53;3841.35;26.23;40;253;161;-36.87;8.4;-6;-12;
4967;43.9384;6.0703;RCP2.6;H1;415.74;3742.8;24.13;41;252;163;-46.47;8.6;-7;-15;
4968;43.9349;6.1697;RCP2.6;H1;424.65;3622.75;22.17;44;254;161;-47.38;8.7;-7;-17;
4969;43.9314;6.2691;RCP2.6;H1;526.86;2804.89;6.7;65;279;138;-25.33;4.27;-11;-7;
4970;43.9277;6.3685;RCP2.6;H1;512.79;2952.25;8.47;61;278;142;-24.29;4.8;-9;-5;
4971;43.924;6.4679;RCP2.6;H1;585.25;2664.65;7.6;69;298;125;-49.74;4.6;-13;-3;
4972;43.9202;6.5673;RCP2.6;H1;597.44;2673.05;6.97;69;292;125;-43.27;4.27;-14;-6;
4973;43.9163;6.6666;RCP2.6;H1;605.05;2592.49;5.63;72;292;125;-45.44;3.8;-14;-6;
4974;43.9123;6.7659;RCP2.6;H1;574.57;2797.18;9.47;64;289;127;-54.99;5.44;-11;-6;
4975;43.9082;6.8653;RCP2.6;H1;546.79;3050.48;16.33;59;286;130;-42.95;8.36;-6;-6;
4976;43.904;6.9646;RCP2.6;H1;561.87;3487.04;15.93;45;257;155;-40.04;8.26;-6;-13;
4977;43.8997;7.0639;RCP2.6;H1;565.49;3498.14;16.1;44;255;155;-43.53;7.7;-8;-17;
4978;43.8953;7.1631;RCP2.6;H1;540.67;3639.3;19.3;43;254;153;-48.28;8.67;-4;-13;
4979;43.8909;7.2624;RCP2.6;H1;524.89;3671.33;8.6;37;234;183;-45.26;4.87;-5;-13;
4980;43.8863;7.3616;RCP2.6;H1;555.94;3517.4;6.07;40;244;178;-40.95;3.64;-6;-10;
4981;43.8817;7.4609;RCP2.6;H1;520.13;3791.2;12;34;237;181;-39.02;6.67;-6;1;
5036;44.0136;-1.3024;RCP2.6;H1;633.34;4141.46;14.5;26;240;166;12.1;3.97;-3;-5;
5037;44.0168;-1.2028;RCP2.6;H1;635.65;4125.68;14.3;26;240;166;12.14;4.27;-3;-5;
5038;44.02;-1.1032;RCP2.6;H1;602.88;3913.37;20.93;31;264;145;4.95;6;-6;-10;
5039;44.0231;-1.0037;RCP2.6;H1;606.7;3888.48;20.23;32;263;145;4.83;5.96;-5;-12;
5040;44.0261;-0.9041;RCP2.6;H1;595.49;3898.38;20.33;32;262;145;-9.85;6.3;-5;-8;
5041;44.0291;-0.8045;RCP2.6;H1;548.27;3866.89;22.27;32;265;145;-23.64;6.87;-5;-7;
5042;44.0319;-0.7049;RCP2.6;H1;499.63;3837.82;24.4;34;268;142;-20.05;7.4;-5;-10;
5043;44.0346;-0.6052;RCP2.6;H1;505.72;3841.88;24.2;34;266;142;-16.79;7.23;-5;-12;
5044;44.0373;-0.5056;RCP2.6;H1;512.95;3835.26;23.73;34;267;142;-12.78;6.7;-5;-12;
5045;44.0398;-0.406;RCP2.6;H1;511.33;3847.7;24.23;33;267;142;-12.68;6.96;-6;-12;
5046;44.0423;-0.3063;RCP2.6;H1;515.3;3838.31;23.77;34;268;142;-10.35;6.77;-5;-11;
5047;44.0447;-0.2066;RCP2.6;H1;488.54;3922.83;22;32;257;147;-7.17;6.3;-6;-11;
5048;44.047;-0.107;RCP2.6;H1;498.91;3888.14;20.83;33;257;150;-3.61;6.1;-5;-11;
5049;44.0491;-0.0073;RCP2.6;H1;501.96;3879.24;20.7;33;256;151;-4.4;6.47;-5;-11;
5050;44.0512;0.0924;RCP2.6;H1;468.6;3799.15;21.1;35;262;146;-4.83;6.37;-5;-8;
5051;44.0533;0.1921;RCP2.6;H1;471.72;3809.81;21.33;35;263;146;-2.97;5.96;-5;-9;
5052;44.0552;0.2918;RCP2.6;H1;445.25;3895.51;21.73;34;255;150;4.71;5.93;-6;-11;
5053;44.057;0.3915;RCP2.6;H1;445.25;3895.51;21.73;34;255;150;4.73;5.93;-6;-11;
5054;44.0587;0.4912;RCP2.6;H1;455.39;3871.03;21.2;34;255;154;7.51;5.9;-6;-11;
5055;44.0604;0.5909;RCP2.6;H1;444.99;3869.56;21.33;34;254;152;-3.76;6.3;-6;-11;
5056;44.0619;0.6906;RCP2.6;H1;400.33;3987.83;22.13;32;246;157;-4.99;6.6;-6;-10;
5057;44.0634;0.7904;RCP2.6;H1;399.87;3975.02;21.87;33;246;153;-4.98;6.64;-5;-7;
5058;44.0648;0.8901;RCP2.6;H1;412.26;3940.22;23.57;34;248;149;-3.97;7.1;-6;-15;
5059;44.066;0.9898;RCP2.6;H1;413.39;3958.37;24.6;34;253;151;-0.92;7.47;-6;-8;
5060;44.0672;1.0896;RCP2.6;H1;419.03;3967.45;25.37;33;252;150;9.25;8.17;-7;-9;
5061;44.0683;1.1893;RCP2.6;H1;420.93;3953.96;24.9;34;251;150;9.25;8.1;-6;-9;
5062;44.0693;1.2891;RCP2.6;H1;424.22;3955.58;25.1;33;250;149;17.18;8;-7;-11;
5063;44.0702;1.3888;RCP2.6;H1;444.79;4003.14;25.4;33;250;149;26.72;8.03;-6;-7;
5064;44.0711;1.4886;RCP2.6;H1;445.21;4000.01;25.3;33;249;149;26.79;8.07;-6;-8;
5065;44.0718;1.5883;RCP2.6;H1;453.58;3969.63;24.4;34;250;150;29.01;7.87;-6;-11;
5066;44.0724;1.6881;RCP2.6;H1;523.31;3817.54;23.67;36;258;147;17.54;7.94;-6;-13;
5067;44.073;1.7878;RCP2.6;H1;509.51;3676.5;18.8;38;259;151;18;6.5;-7;-6;
5068;44.0734;1.8876;RCP2.6;H1;484.2;3788.64;22.73;36;257;153;8.57;7.8;-7;-9;
5069;44.0738;1.9874;RCP2.6;H1;483.97;3790.49;22.8;36;257;153;8.55;7.83;-7;-9;
5070;44.0741;2.0871;RCP2.6;H1;485.06;3755.09;22.03;37;259;150;0.36;7.86;-6;-9;
5071;44.0743;2.1869;RCP2.6;H1;489.91;3706.87;20.43;38;261;148;-1.51;6.9;-6;-6;
5072;44.0744;2.2867;RCP2.6;H1;514.33;3515.98;15.2;41;264;155;-2.24;6.2;-6;-5;
5073;44.0744;2.3865;RCP2.6;H1;509.63;3479.85;14.27;42;264;150;-9.89;6.1;-6;-6;
5074;44.0743;2.4862;RCP2.6;H1;515.24;3410.83;14.93;44;270;142;-15.13;6.03;-6;-3;
5075;44.0741;2.586;RCP2.6;H1;536.86;3241.88;11.6;48;273;140;-15.93;5.1;-6;-5;
5076;44.0738;2.6858;RCP2.6;H1;513.66;3123.01;11.5;53;272;140;-18.81;5.13;-6;-9;
5077;44.0734;2.7855;RCP2.6;H1;503.94;3346.65;15.5;47;264;147;-8.85;6.43;-7;-7;
5078;44.073;2.8853;RCP2.6;H1;499.27;3388.5;16.13;46;262;148;-8.77;6.73;-8;-6;
5079;44.0724;2.985;RCP2.6;H1;496.43;3437.06;15.47;45;257;150;-6.03;6.67;-7;-10;
5080;44.0718;3.0848;RCP2.6;H1;521.18;3220.95;11.57;49;264;148;-6.6;5.67;-7;-7;
5081;44.0711;3.1846;RCP2.6;H1;622.06;3011.19;9.57;55;273;142;-0.9;4.47;-8;-9;
5082;44.0702;3.2843;RCP2.6;H1;591.78;3087.59;10.6;54;270;145;-16.96;4.93;-7;-8;
5083;44.0693;3.3841;RCP2.6;H1;669.96;2907.47;10.3;59;276;137;-21.39;4.8;-7;-11;
5084;44.0683;3.4838;RCP2.6;H1;759.99;2295.62;1.4;78;298;127;-18.26;0.97;-13;-3;
5085;44.0672;3.5836;RCP2.6;H1;691.88;2642.43;5.27;66;289;135;-45.32;3.24;-10;-4;
5086;44.0661;3.6833;RCP2.6;H1;765.54;3609.56;16.37;41;239;168;-49.92;6.44;-7;-21;
5087;44.0648;3.783;RCP2.6;H1;767.45;3454.39;13.43;45;249;163;-72.61;5.93;-5;-14;
5088;44.0634;3.8828;RCP2.6;H1;666.69;3890.08;25.8;37;242;163;-80.21;9.83;-5;-12;
5089;44.0619;3.9825;RCP2.6;H1;629.63;4091.4;32.23;34;242;164;-75.54;11.5;-5;-9;
5090;44.0604;4.0822;RCP2.6;H1;494.94;4306.49;34.63;31;233;169;-57.27;11.16;-4;-8;
5091;44.0588;4.1819;RCP2.6;H1;496.02;4298.44;34.53;31;233;169;-57.37;11.3;-5;-8;
5092;44.057;4.2817;RCP2.6;H1;517.38;4209.06;32.63;32;234;167;-54.96;11.23;-5;-13;
5093;44.0552;4.3814;RCP2.6;H1;515.82;4237.15;34.13;32;232;171;-61.19;12;-5;-18;
5094;44.0533;4.4811;RCP2.6;H1;477.68;4111.07;33.33;35;242;163;-54;12.1;-5;-12;
5095;44.0513;4.5807;RCP2.6;H1;421.47;4232.96;29.97;32;227;169;-47.95;10.9;-4;-12;
5096;44.0492;4.6804;RCP2.6;H1;413.57;4202.98;33.1;33;231;168;-50.06;10.83;-5;-14;
5097;44.047;4.7801;RCP2.6;H1;410.87;4308.95;39.6;33;230;166;-46.59;12.4;-5;-15;
5098;44.0447;4.8798;RCP2.6;H1;394.01;4321.03;37.93;32;235;163;-36.53;11.4;-5;-19;
5099;44.0423;4.9794;RCP2.6;H1;392.48;4333.36;42.47;33;246;157;-35.46;11.2;-5;-14;
5100;44.0399;5.0791;RCP2.6;H1;406.42;4210.45;39.13;34;243;154;-36.85;11.7;-6;-19;
5101;44.0373;5.1787;RCP2.6;H1;413.57;4015.55;34.03;37;252;149;-45.19;11.8;-6;-12;
5102;44.0347;5.2784;RCP2.6;H1;496.26;3370.39;20.73;49;282;131;-49.19;8.46;-6;-3;
5103;44.0319;5.378;RCP2.6;H1;549.53;2866.31;11.97;60;295;124;-54.5;5.6;-8;-6;
5104;44.0291;5.4776;RCP2.6;H1;568.03;2742.33;9.07;62;296;125;-52.47;4.87;-10;-4;
5105;44.0262;5.5772;RCP2.6;H1;523.18;3145.95;14.27;55;282;136;-52.69;6.2;-6;-3;
5106;44.0232;5.6768;RCP2.6;H1;502.72;3363.31;18.17;50;272;141;-48.33;7.64;-6;-3;
5107;44.0201;5.7764;RCP2.6;H1;517.07;3463.04;19.93;48;270;146;-32.57;8.1;-6;-5;
5108;44.0169;5.876;RCP2.6;H1;495.88;3660.7;24.07;44;267;149;-31.11;8.7;-6;-4;
5109;44.0136;5.9755;RCP2.6;H1;465.14;3673.48;29.33;47;264;143;-32;9.13;-6;-12;
5110;44.0102;6.0751;RCP2.6;H1;477.06;3448.15;25.03;51;277;138;-38.85;8.9;-8;-2;
5111;44.0068;6.1746;RCP2.6;H1;481.16;3404.76;24.07;52;278;137;-38.97;9.04;-8;-3;
5112;44.0032;6.2741;RCP2.6;H1;534.37;2898.89;14.73;64;294;125;-34.91;6.83;-10;-5;
5113;43.9996;6.3736;RCP2.6;H1;572.16;2861.1;11.7;62;295;126;-32.96;6.4;-10;-3;
5114;43.9958;6.4731;RCP2.6;H1;618.05;2631.71;6.6;72;290;127;-22.99;4.27;-14;-7;
5115;43.992;6.5726;RCP2.6;H1;621.22;2513.02;4.07;78;283;127;-39.12;3.04;-15;-6;
5116;43.9881;6.6721;RCP2.6;H1;588.05;2838.2;9.97;67;275;130;-33.62;5.57;-13;-11;
5117;43.9841;6.7716;RCP2.6;H1;527.09;3086.29;23.13;61;291;123;-38.74;8.96;-11;-3;
5118;43.98;6.871;RCP2.6;H1;586.57;3305.96;11.87;48;264;152;-42.06;6.67;-7;-13;
5119;43.9758;6.9704;RCP2.6;H1;580.26;3351.28;13;47;263;153;-41.64;7.17;-7;-13;
5120;43.9715;7.0698;RCP2.6;H1;604.98;3191.86;8.4;50;263;151;-45.83;4.93;-8;-13;
5121;43.9671;7.1692;RCP2.6;H1;503.63;3651.83;19.47;42;249;167;-48.52;8.74;-4;-13;
5122;43.9627;7.2686;RCP2.6;H1;561;3479.86;5.13;42;240;179;-47.16;3.36;-4;-11;
5123;43.9581;7.368;RCP2.6;H1;603.18;3004.06;5.6;55;267;157;-44.56;3.67;-9;-10;
5124;43.9535;7.4673;RCP2.6;H1;620.47;3022.71;1.37;53;251;172;-36.04;1.04;-9;-14;
5125;43.9487;7.5667;RCP2.6;H1;556.84;3373.11;11.97;47;254;163;-40.55;6.1;-6;-15;
5179;44.0854;-1.307;RCP2.6;H1;479.53;4132.88;14;26;243;167;16.63;4.13;-4;-2;
5180;44.0887;-1.2073;RCP2.6;H1;482.6;4103.56;13.2;27;243;167;16.67;4;-3;-2;
5181;44.0919;-1.1076;RCP2.6;H1;558.35;3925.92;23.73;32;265;141;5.62;6.96;-4;-11;
5182;44.095;-1.0079;RCP2.6;H1;559.37;3878.33;22.23;32;264;142;-1.92;6.46;-5;-9;
5183;44.098;-0.9082;RCP2.6;H1;552.49;3863.86;21.87;32;265;144;-16.19;6.64;-5;-7;
5184;44.1009;-0.8085;RCP2.6;H1;549.02;3861.16;22.17;32;265;144;-23.72;6.9;-5;-7;
5185;44.1038;-0.7087;RCP2.6;H1;551.04;3845.61;21.73;32;265;144;-23.8;6.8;-6;-7;
5186;44.1065;-0.609;RCP2.6;H1;506.87;3833.31;23.9;34;266;142;-16.84;7.27;-5;-12;
5187;44.1092;-0.5092;RCP2.6;H1;515.63;3820.27;23.43;34;267;141;-10.18;6.8;-6;-12;
5188;44.1117;-0.4094;RCP2.6;H1;517.73;3804.8;23.03;34;267;141;-10.26;6.9;-6;-12;
5189;44.1142;-0.3097;RCP2.6;H1;525.17;3807.97;22.8;34;268;141;-3.05;6.4;-6;-11;
5190;44.1166;-0.2099;RCP2.6;H1;530.35;3793.62;22.37;34;268;141;-1.94;6.37;-6;-12;
5191;44.1188;-0.1101;RCP2.6;H1;505.31;3877.01;20.67;33;257;149;1.64;6.14;-5;-10;
5192;44.121;-0.0103;RCP2.6;H1;504.36;3875.09;20.43;33;257;151;-2.73;6.1;-5;-8;
5193;44.1231;0.0895;RCP2.6;H1;472.22;3785.09;20.3;35;261;144;-3.04;5.83;-5;-8;
5194;44.1252;0.1894;RCP2.6;H1;475.91;3792.51;20.83;35;262;146;-0.9;6.16;-5;-9;
5195;44.1271;0.2892;RCP2.6;H1;444.39;3911.39;22.4;34;256;151;7.63;6.23;-6;-10;
5196;44.1289;0.389;RCP2.6;H1;446.63;3886.01;21.5;34;255;152;4.74;6.07;-6;-11;
5197;44.1306;0.4888;RCP2.6;H1;455.98;3867;21.07;34;255;154;7.5;5.8;-6;-11;
5198;44.1323;0.5887;RCP2.6;H1;444.79;3870.91;21.4;34;254;152;-3.76;6.37;-6;-11;
5199;44.1338;0.6885;RCP2.6;H1;445.97;3906.65;22.2;33;255;151;-5.25;6.13;-6;-11;
5200;44.1353;0.7884;RCP2.6;H1;440.66;3944.06;21.8;34;246;156;-3.09;6.37;-5;-14;
5201;44.1367;0.8882;RCP2.6;H1;436.7;3947.94;24.6;34;249;150;0.37;7.1;-6;-15;
5202;44.138;0.9881;RCP2.6;H1;439.73;3924.61;24;34;249;150;0.32;7.17;-6;-15;
5203;44.1391;1.088;RCP2.6;H1;448.21;3908.34;23.87;34;252;150;7.59;7.64;-6;-13;
5204;44.1402;1.1879;RCP2.6;H1;443.81;3940.59;24.7;34;253;150;7.63;7.57;-6;-12;
5205;44.1412;1.2877;RCP2.6;H1;450.64;3906.61;23.5;34;253;149;13.11;7.37;-6;-10;
5206;44.1422;1.3876;RCP2.6;H1;461.04;3873.32;22.97;35;252;148;20.17;7.47;-6;-10;
5207;44.143;1.4875;RCP2.6;H1;446.01;3960.72;24;34;252;148;23.91;7.73;-6;-10;
5208;44.1437;1.5874;RCP2.6;H1;451.82;3920.64;23.1;34;252;149;26.15;7.43;-7;-10;
5209;44.1444;1.6873;RCP2.6;H1;530.46;3775.47;22.87;36;260;146;20.07;7.44;-6;-11;
5210;44.1449;1.7872;RCP2.6;H1;534.27;3745.07;22.03;37;261;144;20.14;7;-6;-10;
5211;44.1454;1.887;RCP2.6;H1;505.8;3849.21;24.5;35;259;148;5.35;7.73;-7;-7;
5212;44.1457;1.9869;RCP2.6;H1;508.46;3692.51;23.03;38;270;142;-1.29;7.93;-7;-6;
5213;44.146;2.0868;RCP2.6;H1;501.8;3622.74;18.13;39;260;155;-0.02;6.8;-6;-7;
5214;44.1462;2.1867;RCP2.6;H1;499.34;3634.38;18.2;39;263;152;-1.73;6.57;-6;-4;
5215;44.1463;2.2866;RCP2.6;H1;518.56;3521.39;17.37;42;269;146;-3.93;6.2;-7;-4;
5216;44.1463;2.3865;RCP2.6;H1;514.29;3495.23;16.6;43;264;146;-8.83;6.23;-6;-7;
5217;44.1462;2.4864;RCP2.6;H1;538.55;3327.87;12.9;46;270;144;-12.08;5;-7;-5;
5218;44.146;2.5863;RCP2.6;H1;559.13;3142.34;10.13;49;270;142;-14.19;4.6;-7;-10;
5219;44.1457;2.6862;RCP2.6;H1;555.34;2928.14;8.93;58;275;142;-5.54;4.03;-6;-11;
5220;44.1454;2.7861;RCP2.6;H1;573.1;2834.65;7.37;59;282;139;-2.3;3.37;-9;-7;
5221;44.1449;2.886;RCP2.6;H1;575.14;2813;6.97;60;284;139;-2.53;3.14;-9;-6;
5222;44.1444;2.9859;RCP2.6;H1;518.22;3181.8;12.43;51;268;143;-11.38;5.46;-7;-9;
5223;44.1437;3.0858;RCP2.6;H1;517.57;3304.47;12.43;47;265;148;-1.85;5.1;-8;-4;
5224;44.143;3.1856;RCP2.6;H1;543.81;3056.92;9.07;53;270;144;-3.16;4.54;-8;-8;
5225;44.1422;3.2855;RCP2.6;H1;612.18;2910.35;7.87;58;274;143;-19.18;3.97;-8;-10;
5226;44.1413;3.3854;RCP2.6;H1;692.79;2734.1;7.17;63;281;134;-21.85;3.74;-9;-14;
5227;44.1403;3.4853;RCP2.6;H1;564.25;2491.89;3.47;72;292;131;-20.14;2.14;-12;-5;
5228;44.1392;3.5852;RCP2.6;H1;563.04;2348.82;1.7;77;297;130;-39.47;1.1;-11;-4;
5229;44.138;3.685;RCP2.6;H1;793.54;3422.27;12.87;45;250;166;-52.27;5.27;-7;-12;
5230;44.1367;3.7849;RCP2.6;H1;745.19;3744.09;22.53;40;239;164;-54.4;9.03;-5;-19;
5231;44.1353;3.8847;RCP2.6;H1;708.6;3908.3;25.97;36;239;168;-69.19;9.9;-5;-12;
5232;44.1339;3.9846;RCP2.6;H1;676.57;3927.57;27.1;36;242;163;-73.38;10.3;-5;-12;
5233;44.1323;4.0844;RCP2.6;H1;506.87;4236.96;33.23;32;230;167;-57.87;11.5;-5;-11;
5234;44.1307;4.1843;RCP2.6;H1;522.25;4229.36;33.6;32;229;166;-47.7;11.77;-5;-12;
5235;44.1289;4.2841;RCP2.6;H1;511.8;3924.69;27.5;38;248;159;-43.51;10.63;-5;-5;
5236;44.1271;4.384;RCP2.6;H1;504.97;3959.19;28.77;37;252;160;-46.37;11;-6;0;
5237;44.1252;4.4838;RCP2.6;H1;491.09;4056.98;31.1;36;243;162;-45.06;11.53;-5;-8;
5238;44.1232;4.5836;RCP2.6;H1;457.98;4171.57;35.1;34;236;163;-61.68;11.73;-5;-13;
5239;44.1211;4.6834;RCP2.6;H1;400.91;4321.49;36.7;32;231;168;-48.51;11.5;-4;-14;
5240;44.1189;4.7832;RCP2.6;H1;408.93;4326.23;39.9;33;230;166;-46.28;12.17;-5;-15;
5241;44.1166;4.883;RCP2.6;H1;418.35;4296.01;39.67;33;234;165;-40.17;12.47;-5;-15;
5242;44.1142;4.9828;RCP2.6;H1;401.25;4254.81;40.53;34;243;155;-36.38;11.7;-5;-18;
5243;44.1117;5.0826;RCP2.6;H1;418.66;4106;35.87;35;250;151;-38.05;11.17;-7;-12;
5244;44.1092;5.1823;RCP2.6;H1;457.88;3781.68;32.03;42;268;137;-47.2;10.83;-6;-9;
5245;44.1065;5.2821;RCP2.6;H1;541.92;2945.92;12.47;58;291;122;-57.79;5.4;-8;-10;
5246;44.1038;5.3818;RCP2.6;H1;551.62;2852.54;11.47;60;294;120;-59.93;5.24;-9;-8;
5247;44.101;5.4816;RCP2.6;H1;554.61;2856.93;11.47;60;295;118;-57.63;5.34;-10;-5;
5248;44.098;5.5813;RCP2.6;H1;554.52;2786.09;6.97;63;290;130;-67.01;3.87;-10;-5;
5249;44.095;5.681;RCP2.6;H1;553.35;2769.54;6.23;64;282;130;-69.32;3.36;-10;-9;
5250;44.0919;5.7807;RCP2.6;H1;588.45;2543.46;2.7;71;293;133;-71.79;1.87;-13;-4;
5251;44.0887;5.8804;RCP2.6;H1;549.05;2931.02;9.63;60;283;135;-65.29;4.76;-10;-4;
5252;44.0854;5.9801;RCP2.6;H1;427.21;3769;25.03;42;250;158;-35.1;8.96;-6;-13;
5253;44.0821;6.0798;RCP2.6;H1;509.08;3310.32;22.3;55;284;132;-22.89;8.13;-8;-5;
5254;44.0786;6.1795;RCP2.6;H1;500.42;3392.01;23.9;53;283;134;-22.86;8.8;-8;-3;
5255;44.075;6.2791;RCP2.6;H1;527.64;2963.11;16.27;62;293;125;-34.46;7.24;-10;-6;
5256;44.0714;6.3788;RCP2.6;H1;594.89;2491.59;5.5;78;298;125;-28.95;3.27;-15;-3;
5257;44.0676;6.4784;RCP2.6;H1;619.36;2376.34;6.57;81;302;120;-25.98;4.07;-18;-6;
5258;44.0638;6.578;RCP2.6;H1;634.43;2255.17;4.5;88;297;116;-34.62;3.23;-19;-8;
5259;44.0599;6.6776;RCP2.6;H1;667.69;1879.37;0.5;105;303;117;-44.22;0.4;-18;-10;
5260;44.0559;6.7772;RCP2.6;H1;652.73;2337.48;1;83;276;145;-60.74;0.9;-19;-10;
5261;44.0518;6.8767;RCP2.6;H1;621.14;2799.88;3.37;66;264;156;-48.7;2.57;-11;-14;
5262;44.0476;6.9763;RCP2.6;H1;662.69;2337.3;1.07;82;278;145;-56.28;0.87;-17;-9;
5263;44.0433;7.0758;RCP2.6;H1;656.75;2821.85;1.5;63;262;156;-62.22;1.1;-12;-15;
5264;44.0389;7.1754;RCP2.6;H1;633.14;2934.54;4.87;59;262;157;-37.25;3.34;-8;-17;
5265;44.0344;7.2749;RCP2.6;H1;639.14;2858.68;4.33;62;266;154;-38.86;3.16;-8;-14;
5266;44.0299;7.3744;RCP2.6;H1;675.31;2219.93;1.1;86;295;142;-42.86;0;-11;-5;
5267;44.0252;7.4739;RCP2.6;H1;679.97;2140.52;0.43;92;283;142;-53.8;0.3;-16;-11;
5268;44.0205;7.5733;RCP2.6;H1;608.47;3165.61;2.2;51;246;173;-32.9;1.5;-7;-18;
5323;44.1606;-1.2118;RCP2.6;H1;484.31;4086.94;13.03;27;243;167;16.66;4.06;-3;-2;
5324;44.1638;-1.112;RCP2.6;H1;558.35;3925.92;23.73;32;265;141;5.62;6.96;-4;-11;
5325;44.1669;-1.0122;RCP2.6;H1;549.77;3895.29;22.73;32;265;143;-13.39;6.7;-5;-9;
5326;44.1699;-0.9123;RCP2.6;H1;553.64;3866.44;22.2;32;265;143;-13.53;6.8;-5;-9;
5327;44.1728;-0.8125;RCP2.6;H1;549.55;3871.34;22.13;32;265;142;-18.72;6.66;-5;-7;
5328;44.1756;-0.7126;RCP2.6;H1;551.36;3857.59;21.9;32;265;142;-18.76;6.73;-5;-7;
5329;44.1784;-0.6127;RCP2.6;H1;510.58;3811.56;23.33;34;267;142;-12.24;7.26;-6;-10;
5330;44.181;-0.5128;RCP2.6;H1;517.13;3794.18;22.57;34;267;141;-9.62;6.6;-6;-11;
5331;44.1836;-0.4129;RCP2.6;H1;517.82;3789.23;22.43;34;267;141;-9.63;6.66;-6;-11;
5332;44.1861;-0.313;RCP2.6;H1;528.48;3774.14;21.77;34;268;141;-3.22;6.24;-6;-12;
5333;44.1885;-0.2131;RCP2.6;H1;534.77;3757.51;21.33;35;267;140;-2.2;5.8;-5;-12;
5334;44.1907;-0.1132;RCP2.6;H1;473.48;3779.55;20.2;35;263;144;0.6;5.47;-6;-6;
5335;44.1929;-0.0133;RCP2.6;H1;471.22;3792.39;20.53;35;263;143;-3.01;5.66;-5;-6;
5336;44.195;0.0867;RCP2.6;H1;475.51;3795.21;20.87;35;262;146;-0.88;6.1;-5;-9;
5337;44.1971;0.1866;RCP2.6;H1;475.51;3795.21;20.87;35;262;146;-0.88;6.1;-5;-9;
5338;44.199;0.2866;RCP2.6;H1;446.31;3897.94;21.97;34;256;152;7.62;6.17;-6;-10;
5339;44.2008;0.3865;RCP2.6;H1;454.72;3883.06;21.13;34;257;149;6.09;5.8;-5;-8;
