Point;Latitude;Longitude;Contexte;P̩riode;NORRRA;NORSTM0;NORSDA;NORDATEVEG;NORDATEDG;NORDATEPG;
15954;49.533;3.827;REF;REF;418.58;2761.75;6.73;57;282;127;
15955;49.5316;3.9374;REF;REF;415.3;2794.4;7;56;281;127;
15956;49.5301;4.0477;REF;REF;415.65;2799.92;7.17;56;282;128;
15957;49.5284;4.1581;REF;REF;435.46;2806.67;7.47;56;285;130;
15958;49.5267;4.2685;REF;REF;430.7;2814.02;7.83;57;287;129;
15959;49.5249;4.3788;REF;REF;429.99;2821.93;8;56;284;129;
15960;49.523;4.4892;REF;REF;497.99;2823.65;7.93;56;282;129;
15961;49.521;4.5995;REF;REF;502.53;2770.2;7.2;57;281;129;
15962;49.5189;4.7098;REF;REF;505.95;2719.11;6.33;58;281;130;
15963;49.5166;4.8201;REF;REF;507.63;2703.87;6.07;59;282;130;
15964;49.5143;4.9304;REF;REF;514.29;2628.56;5.37;61;285;129;
15965;49.5119;5.0407;REF;REF;506.17;2679.99;6.03;60;285;130;
15966;49.5094;5.151;REF;REF;478.03;2751.46;7.73;60;280;131;
15967;49.5068;5.2613;REF;REF;484.11;2703.73;6.83;61;281;131;
15968;49.504;5.3716;REF;REF;479.4;2655.96;6.83;63;286;130;
15969;49.5012;5.4818;REF;REF;488.34;2635.08;6.3;64;284;131;
15970;49.4983;5.592;REF;REF;500.61;2511.59;4.57;68;286;132;
15971;49.4953;5.7023;REF;REF;500.38;2511.59;4.57;68;286;132;
15972;49.4921;5.8125;REF;REF;465.03;2465.24;5.17;70;288;124;
15973;49.4889;5.9227;REF;REF;485.12;2478.24;5.43;70;286;126;
15974;49.4856;6.0329;REF;REF;479.2;2523.92;6.1;69;0;0;
15975;49.4822;6.143;REF;REF;470.54;2635.95;7.9;65;285;128;
15976;49.4786;6.2532;REF;REF;457.6;2765.95;9.63;62;283;130;
15977;49.475;6.3633;REF;REF;456.47;2701.97;8.97;63;0;0;
15978;49.4713;6.4735;REF;REF;479.94;2465.43;5.53;70;0;0;
16045;49.5391;-1.9165;REF;REF;386.2;3252.7;0.17;30;0;0;
16046;49.543;-1.8063;REF;REF;397.37;3109.27;0.1;33;214;170;
16047;49.5467;-1.696;REF;REF;496.18;2968.72;0.9;38;250;162;
16048;49.5503;-1.5857;REF;REF;498.58;2933.02;0.8;38;255;157;
16049;49.5539;-1.4754;REF;REF;495.54;2962.31;0.8;38;253;157;
16050;49.5573;-1.3651;REF;REF;406.94;3008.08;0.9;36;252;160;
16051;49.5606;-1.2547;REF;REF;396.95;3120.08;0.87;34;0;0;
16063;49.5928;0.0703;REF;REF;419.64;3218.32;2.17;36;0;0;
16064;49.5948;0.1808;REF;REF;433.32;3054.98;2.07;40;245;152;
16065;49.5967;0.2913;REF;REF;527.53;2935.83;1.8;43;254;147;
16066;49.5985;0.4018;REF;REF;527.58;2938.57;1.83;43;256;147;
16067;49.6003;0.5123;REF;REF;530.7;2901.6;1.7;44;255;145;
16068;49.6019;0.6228;REF;REF;532.65;2881.59;1.67;44;256;145;
16069;49.6034;0.7334;REF;REF;529.45;2896.36;1.7;44;251;147;
16070;49.6048;0.8439;REF;REF;501.58;2760.93;1.83;50;271;136;
16071;49.6061;0.9544;REF;REF;503.9;2741.77;1.83;51;274;135;
16072;49.6073;1.065;REF;REF;509.35;2707.08;1.8;52;272;135;
16073;49.6084;1.1755;REF;REF;508.18;2715.1;1.83;52;272;135;
16074;49.6095;1.2861;REF;REF;511.68;2679.99;1.83;53;274;135;
16075;49.6104;1.3966;REF;REF;521.17;2619.59;1.67;55;276;135;
16076;49.6112;1.5072;REF;REF;508.17;2731.8;1.83;51;276;135;
16077;49.6119;1.6178;REF;REF;512.85;2675.88;1.57;53;269;135;
16078;49.6125;1.7283;REF;REF;518.57;2624.13;1.63;54;273;135;
16079;49.613;1.8389;REF;REF;450.69;2601.17;4.13;57;285;130;
16080;49.6134;1.9495;REF;REF;453;2615.08;4.27;57;286;132;
16081;49.6137;2.0601;REF;REF;403;2601.01;5.1;58;288;127;
16082;49.6139;2.1706;REF;REF;403.05;2598.92;4.97;58;290;128;
16083;49.614;2.2812;REF;REF;398.14;2685.88;5.27;55;287;129;
16084;49.614;2.3918;REF;REF;398.67;2679.87;5.23;55;287;129;
16085;49.6139;2.5024;REF;REF;393.75;2714.14;5.4;54;287;129;
16086;49.6137;2.6129;REF;REF;399.93;2758.91;5.27;54;279;131;
16087;49.6134;2.7235;REF;REF;400.84;2748.76;5.23;55;279;131;
16088;49.613;2.8341;REF;REF;412.57;2872.68;8;53;276;129;
16089;49.6125;2.9447;REF;REF;410.8;2889.67;8.13;52;278;129;
16090;49.6119;3.0552;REF;REF;414.4;2849.32;7.77;54;279;129;
16091;49.6112;3.1658;REF;REF;423.21;2817.3;5.77;54;271;130;
16092;49.6104;3.2763;REF;REF;423.89;2871.09;7.17;53;275;130;
16093;49.6095;3.3869;REF;REF;432.33;2779.43;6.5;55;281;128;
16094;49.6085;3.4975;REF;REF;428.24;2788.71;6.43;55;279;129;
16095;49.6073;3.608;REF;REF;422.99;2843.06;6.93;54;278;130;
16096;49.6061;3.7186;REF;REF;422.41;2836.22;6.9;54;281;130;
16097;49.6048;3.8291;REF;REF;407.19;2835.76;7.37;55;281;130;
16098;49.6034;3.9396;REF;REF;411.97;2788.62;7.03;56;281;129;
16099;49.6019;4.0502;REF;REF;439.06;2773.54;7.07;57;285;130;
16100;49.6003;4.1607;REF;REF;507.3;2744.23;6.9;58;287;129;
16101;49.5986;4.2712;REF;REF;505.83;2757.17;7.07;58;285;129;
16102;49.5967;4.3817;REF;REF;501.39;2795.14;7.53;57;282;129;
16103;49.5948;4.4922;REF;REF;511.51;2716.11;6.7;59;283;128;
16104;49.5928;4.6027;REF;REF;521.16;2622.66;5.53;62;282;129;
16105;49.5907;4.7132;REF;REF;523.09;2590.34;5.4;63;283;129;
16106;49.5885;4.8236;REF;REF;500.58;2705.07;6.27;59;283;130;
16107;49.5861;4.9341;REF;REF;512.91;2589.58;5;63;290;130;
16108;49.5837;5.0445;REF;REF;508.63;2648.36;5.6;61;285;130;
16109;49.5812;5.155;REF;REF;514.3;2601.03;5.17;63;288;130;
16110;49.5786;5.2654;REF;REF;512.35;2633.61;5.47;61;286;130;
16111;49.5758;5.3758;REF;REF;482.43;2622.43;6.6;64;285;129;
16112;49.573;5.4862;REF;REF;478.71;2624.82;6.73;64;0;0;
16113;49.5701;5.5966;REF;REF;485.24;2643.09;6.53;64;0;0;
16114;49.567;5.707;REF;REF;492.8;2572.15;5.53;66;0;0;
16115;49.5639;5.8174;REF;REF;455.95;2543.86;6.6;68;0;0;
16189;49.6147;-1.8121;REF;REF;401.73;3051.43;0.1;34;221;168;
16190;49.6185;-1.7017;REF;REF;436.59;2977.68;0.67;36;234;170;
16191;49.6221;-1.5912;REF;REF;433.59;3003.18;0.67;36;238;172;
16192;49.6256;-1.4808;REF;REF;438.68;2946.95;0.67;37;244;167;
16193;49.6291;-1.3703;REF;REF;492.95;2982.08;0.83;37;248;161;
16194;49.6324;-1.2598;REF;REF;398.55;3101.86;0.83;34;250;162;
16207;49.6666;0.1778;REF;REF;432.51;3066.69;2.07;40;0;0;
16208;49.6685;0.2884;REF;REF;476.72;2823.41;1.17;45;261;145;
16209;49.6704;0.3991;REF;REF;528.27;2933.68;1.73;43;256;147;
16210;49.6721;0.5097;REF;REF;528.95;2916.75;1.7;43;255;147;
16211;49.6737;0.6204;REF;REF;529.95;2908.18;1.73;44;255;147;
16212;49.6752;0.7311;REF;REF;528.16;2909.32;1.73;44;250;147;
16213;49.6766;0.8418;REF;REF;504.73;2720.01;1.8;52;273;135;
16214;49.678;0.9525;REF;REF;503.86;2728;1.8;51;273;135;
16215;49.6792;1.0632;REF;REF;506.9;2729.92;1.87;51;274;135;
16216;49.6803;1.1739;REF;REF;507.77;2721.75;1.83;52;274;135;
16217;49.6813;1.2846;REF;REF;513.2;2682.58;1.83;53;277;135;
16218;49.6822;1.3953;REF;REF;514.71;2679.36;1.77;53;276;135;
16219;49.683;1.506;REF;REF;508.62;2733.04;1.8;51;275;135;
16220;49.6837;1.6168;REF;REF;523.69;2593.14;1.73;55;273;135;
16221;49.6843;1.7275;REF;REF;456.55;2542.12;4.13;59;286;128;
16222;49.6848;1.8382;REF;REF;480.65;2594.56;3.27;57;278;134;
16223;49.6852;1.9489;REF;REF;454.25;2603.05;4.2;57;286;132;
16224;49.6856;2.0597;REF;REF;425.82;2608.96;4.37;57;279;131;
16225;49.6858;2.1704;REF;REF;419.59;2671.59;4.47;56;277;133;
16226;49.6859;2.2811;REF;REF;421.16;2691.62;4.5;55;278;132;
16227;49.6859;2.3919;REF;REF;407.92;2699.42;4.97;56;279;131;
16228;49.6858;2.5026;REF;REF;403.38;2758.07;5.13;54;276;130;
16229;49.6856;2.6133;REF;REF;403.9;2754.88;5.17;54;278;130;
16230;49.6853;2.7241;REF;REF;403.03;2764.95;5.27;54;277;130;
16231;49.6848;2.8348;REF;REF;401.14;2774.12;5.33;54;275;131;
16232;49.6843;2.9455;REF;REF;400.35;2782.3;5.37;54;275;130;
16233;49.6837;3.0562;REF;REF;411.67;2885.76;8.23;52;276;131;
16234;49.683;3.167;REF;REF;426.36;2765.64;5.23;55;274;131;
16235;49.6822;3.2777;REF;REF;422.58;2803.86;5.47;54;273;130;
16236;49.6813;3.3884;REF;REF;417.72;2822.85;5.6;54;274;130;
16237;49.6803;3.4991;REF;REF;421.68;2856.86;7.13;53;276;130;
16238;49.6792;3.6098;REF;REF;422.99;2843.06;6.93;54;278;130;
16239;49.678;3.7205;REF;REF;421.83;2840.15;6.9;54;281;130;
16240;49.6767;3.8312;REF;REF;480.22;2828.62;5.83;55;274;133;
16241;49.6752;3.9419;REF;REF;487.71;2760.76;5.43;57;274;132;
16242;49.6737;4.0526;REF;REF;491.57;2735.43;4.9;57;275;131;
16243;49.6721;4.1632;REF;REF;514.34;2671.44;6.1;60;284;128;
16244;49.6704;4.2739;REF;REF;510.45;2701.6;6.47;59;283;128;
16245;49.6686;4.3846;REF;REF;512.14;2683.83;6.17;60;281;127;
16246;49.6666;4.4952;REF;REF;523.09;2597.76;5.3;62;283;127;
16247;49.6646;4.6059;REF;REF;523.57;2583.61;5.43;63;288;128;
16248;49.6625;4.7165;REF;REF;527.74;2555.32;5.03;64;286;127;
16249;49.6603;4.8271;REF;REF;507.26;2645.1;5.67;61;286;129;
16250;49.6579;4.9377;REF;REF;508.74;2630.5;5.4;62;288;130;
16251;49.6555;5.0484;REF;REF;501.9;2703.01;6.2;60;284;129;
16252;49.653;5.1589;REF;REF;503.42;2694.11;6.1;59;285;130;
16253;49.6504;5.2695;REF;REF;521.44;2556.38;4.67;64;289;128;
16254;49.6476;5.3801;REF;REF;525.25;2493.79;4.37;66;0;0;
16331;49.6826;-1.9285;REF;REF;394.39;3145.55;0.1;32;216;177;
16332;49.6865;-1.8179;REF;REF;433.61;3010.3;0.67;35;234;173;
16333;49.6902;-1.7074;REF;REF;420.54;3159.22;0.8;33;0;0;
16335;49.6974;-1.4861;REF;REF;421.22;3146;0.7;33;0;0;
16336;49.7008;-1.3755;REF;REF;421.73;3132.76;0.7;33;0;0;
16337;49.7042;-1.2648;REF;REF;397.13;3118.06;0.87;34;0;0;
16350;49.7384;0.1747;REF;REF;453.72;3030.43;1.33;39;0;0;
16351;49.7404;0.2855;REF;REF;462.16;2947.39;1.33;41;0;0;
16352;49.7422;0.3963;REF;REF;470.73;2866.47;1.23;43;255;147;
16353;49.7439;0.5072;REF;REF;477.3;2822.62;1.17;44;258;145;
16354;49.7455;0.618;REF;REF;524.96;2966.77;1.8;42;251;149;
16355;49.747;0.7288;REF;REF;502.12;2787.41;2.03;49;274;138;
16356;49.7485;0.8397;REF;REF;506.87;2761.83;1.87;50;273;139;
16357;49.7498;0.9505;REF;REF;504.18;2785.61;1.9;49;273;140;
16358;49.751;1.0614;REF;REF;504.49;2781.2;1.93;49;272;136;
16359;49.7521;1.1723;REF;REF;507.6;2765.43;1.73;50;272;135;
16360;49.7531;1.2831;REF;REF;513.57;2678.7;1.8;53;277;135;
16361;49.754;1.394;REF;REF;504.4;2772.49;1.83;50;273;137;
16362;49.7549;1.5049;REF;REF;513.25;2691.29;1.8;52;276;135;
16363;49.7556;1.6157;REF;REF;523.14;2597.13;1.73;55;273;135;
16364;49.7562;1.7266;REF;REF;514.64;2658.29;1.6;53;271;136;
16365;49.7567;1.8375;REF;REF;479.87;2602.11;3.27;56;278;134;
16366;49.7571;1.9484;REF;REF;475.99;2660.2;3.3;55;276;135;
16367;49.7574;2.0593;REF;REF;422.88;2659.83;4.5;56;279;131;
16368;49.7576;2.1702;REF;REF;416.15;2730.99;4.73;54;276;132;
16369;49.7577;2.281;REF;REF;422.03;2689.35;4.5;55;279;132;
16370;49.7577;2.3919;REF;REF;404.79;2748.38;5.17;54;275;131;
16371;49.7576;2.5028;REF;REF;405.11;2778.7;5.3;54;275;130;
16372;49.7574;2.6137;REF;REF;409.46;2745.72;5.23;55;278;131;
16373;49.7571;2.7246;REF;REF;408.43;2758.06;5.27;54;278;131;
16374;49.7567;2.8355;REF;REF;404.12;2778.71;5.5;54;274;130;
16375;49.7562;2.9464;REF;REF;398.41;2804.67;5.53;53;275;130;
16376;49.7556;3.0572;REF;REF;398.32;2804.67;5.53;53;275;130;
16377;49.7549;3.1681;REF;REF;423.33;2797.61;5.43;54;274;130;
16378;49.7541;3.279;REF;REF;422.75;2768.69;5.43;55;277;129;
16379;49.7531;3.3899;REF;REF;421.02;2786.73;5.57;55;275;129;
16380;49.7521;3.5007;REF;REF;423.07;2751.39;5.13;56;274;129;
16381;49.751;3.6116;REF;REF;424.24;2796.73;6.7;55;278;129;
16382;49.7498;3.7225;REF;REF;425.67;2782.9;6.67;55;282;129;
16383;49.7485;3.8333;REF;REF;484.91;2771.27;5.43;57;275;131;
16384;49.7471;3.9441;REF;REF;490.32;2720.45;4.83;58;277;131;
16385;49.7455;4.055;REF;REF;493.52;2674.32;4.53;59;275;130;
16386;49.7439;4.1658;REF;REF;496.4;2638.6;4.57;61;278;129;
16387;49.7422;4.2766;REF;REF;523.07;2591.53;5.47;62;285;129;
16388;49.7404;4.3875;REF;REF;525.65;2580.8;5.43;63;283;128;
16389;49.7385;4.4983;REF;REF;527.23;2554.45;5;64;288;128;
16390;49.7364;4.6091;REF;REF;525.28;2569.79;5.23;64;287;128;
16391;49.7343;4.7199;REF;REF;512.25;2675.66;6.1;60;282;129;
16392;49.7321;4.8306;REF;REF;502.31;2689.06;6.13;60;284;130;
16393;49.7297;4.9414;REF;REF;552.81;2600.81;5.4;63;287;129;
16394;49.7273;5.0522;REF;REF;573.66;2461.16;4.27;68;288;128;
16395;49.7248;5.1629;REF;REF;532.11;2450.51;3.6;67;0;0;
16396;49.7222;5.2737;REF;REF;533.05;2433.97;3.33;68;0;0;
16474;49.7544;-1.9345;REF;REF;384.7;3273.2;0.17;30;0;0;
16496;49.8157;0.5046;REF;REF;466.3;2930.48;1.33;42;0;0;
16497;49.8173;0.6156;REF;REF;470.09;2893.18;1.27;42;252;146;
16498;49.8189;0.7266;REF;REF;471.64;2878.59;1.17;43;253;147;
16499;49.8203;0.8376;REF;REF;473.46;2882.66;1.07;43;252;145;
16500;49.8216;0.9486;REF;REF;472.55;2889.16;1.07;43;251;147;
16501;49.8228;1.0596;REF;REF;498.33;2836.6;1.93;47;271;136;
16502;49.8239;1.1706;REF;REF;501.96;2818.99;1.8;48;271;137;
16503;49.825;1.2816;REF;REF;504.29;2797.21;1.77;48;272;136;
16504;49.8259;1.3927;REF;REF;507.43;2762.56;1.8;50;272;135;
16505;49.8267;1.5037;REF;REF;518.23;2665.9;1.83;53;275;135;
16506;49.8274;1.6147;REF;REF;518.4;2643.44;1.7;54;272;134;
16507;49.828;1.7258;REF;REF;511.88;2700.85;1.7;52;272;135;
16508;49.8285;1.8368;REF;REF;475.4;2652.95;3.47;55;279;135;
16509;49.8289;1.9478;REF;REF;476.02;2683.16;3.37;54;277;134;
16510;49.8292;2.0589;REF;REF;420.82;2684.92;4.47;55;281;131;
16511;49.8294;2.1699;REF;REF;414.5;2752.45;4.93;53;279;132;
16512;49.8295;2.281;REF;REF;414.95;2756.98;4.97;53;276;133;
16513;49.8295;2.392;REF;REF;415.36;2796.41;4.87;52;277;133;
16514;49.8294;2.5031;REF;REF;405.21;2776.54;5.3;54;275;130;
16515;49.8292;2.6141;REF;REF;407;2774.36;5.3;54;276;132;
16516;49.8289;2.7251;REF;REF;407.69;2766.11;5.3;54;276;131;
16517;49.8285;2.8362;REF;REF;404.32;2776.74;5.47;54;274;130;
16518;49.828;2.9472;REF;REF;399.39;2801.96;5.57;53;274;130;
16519;49.8274;3.0583;REF;REF;400.99;2781.83;5.47;54;275;130;
16520;49.8267;3.1693;REF;REF;427.92;2756.97;5.13;56;275;131;
16521;49.8259;3.2803;REF;REF;425.1;2763.79;5.3;55;276;129;
16522;49.825;3.3914;REF;REF;425.83;2755.71;5.27;56;275;129;
16523;49.824;3.5024;REF;REF;423.01;2758.39;5.3;56;275;130;
16524;49.8228;3.6134;REF;REF;426.55;2726.11;5.23;57;276;130;
16525;49.8216;3.7244;REF;REF;492.2;2741.72;5.3;57;275;130;
16526;49.8203;3.8354;REF;REF;491.34;2724.04;4.97;58;274;130;
16527;49.8189;3.9464;REF;REF;494.67;2681.19;4.67;59;278;131;
16528;49.8174;4.0574;REF;REF;498.98;2627.51;4.23;61;280;130;
16529;49.8157;4.1684;REF;REF;498.63;2618.27;4.4;61;281;129;
16530;49.814;4.2794;REF;REF;522.41;2594.99;5.5;62;285;129;
16531;49.8122;4.3904;REF;REF;530.9;2541.58;5.03;65;285;128;
16532;49.8103;4.5013;REF;REF;523.48;2595.1;5.4;63;285;128;
16533;49.8082;4.6123;REF;REF;548.57;2640;5.87;61;284;129;
16534;49.8061;4.7232;REF;REF;554.37;2589.97;5.3;63;284;129;
16535;49.8039;4.8342;REF;REF;565.9;2505.55;4.57;66;287;129;
16536;49.8015;4.9451;REF;REF;582.52;2397.65;3.57;70;0;0;
16537;49.7991;5.056;REF;REF;578.56;2425.19;3.87;69;0;0;
16641;49.8907;0.7243;REF;REF;457.58;3017.29;1.13;39;0;0;
16642;49.8921;0.8354;REF;REF;461.48;2998.06;1.03;40;0;0;
16643;49.8934;0.9466;REF;REF;464.84;2965;1.07;41;247;149;
16644;49.8946;1.0578;REF;REF;469.61;2923.85;0.97;42;249;144;
16645;49.8958;1.169;REF;REF;474.83;2897.32;0.97;43;255;143;
16646;49.8968;1.2801;REF;REF;503.53;2811.29;1.87;48;272;139;
16647;49.8977;1.3913;REF;REF;516.17;2714.73;1.8;52;272;134;
16648;49.8985;1.5025;REF;REF;508.53;2747.46;1.73;50;268;135;
16649;49.8992;1.6137;REF;REF;510.21;2733.56;1.7;51;268;135;
16650;49.8998;1.7249;REF;REF;467.22;2728.47;3.73;53;278;135;
16651;49.9003;1.8361;REF;REF;466.13;2738.14;3.77;52;276;135;
16652;49.9007;1.9473;REF;REF;414.23;2740.36;4.93;54;280;132;
16653;49.9011;2.0585;REF;REF;414.71;2750.7;4.9;53;279;132;
16654;49.9013;2.1697;REF;REF;413.06;2768.35;5.07;53;279;132;
16655;49.9014;2.2809;REF;REF;406.79;2844.35;5.3;50;276;133;
16656;49.9014;2.3921;REF;REF;408.01;2825.69;5.1;51;278;133;
16657;49.9013;2.5033;REF;REF;408.65;2819.85;5.1;51;278;133;
16658;49.9011;2.6145;REF;REF;401.79;2803.54;5.53;53;277;131;
16659;49.9008;2.7257;REF;REF;400.28;2808.5;5.53;53;275;131;
16660;49.9003;2.8369;REF;REF;402.07;2790.54;5.43;54;276;131;
16661;49.8998;2.9481;REF;REF;400.88;2809.74;5.47;53;277;132;
16662;49.8992;3.0593;REF;REF;404.74;2767.34;5.27;54;277;132;
16663;49.8985;3.1705;REF;REF;430.37;2751.24;5.23;56;274;130;
16664;49.8977;3.2817;REF;REF;428.71;2739.6;5.1;56;275;130;
16665;49.8968;3.3928;REF;REF;428.43;2729.8;5.17;56;275;129;
16666;49.8958;3.504;REF;REF;426.66;2720.25;5.1;57;275;130;
16667;49.8947;3.6152;REF;REF;429.4;2693.59;4.9;58;276;130;
16668;49.8934;3.7264;REF;REF;493.5;2728.44;5.17;58;275;130;
16669;49.8921;3.8375;REF;REF;493.79;2699.96;4.87;59;275;130;
16670;49.8907;3.9487;REF;REF;494.79;2680.78;4.8;59;277;131;
16671;49.8892;4.0598;REF;REF;496.03;2669.72;4.7;60;277;131;
16672;49.8876;4.171;REF;REF;501.68;2616.08;4.5;61;279;131;
16673;49.8858;4.2821;REF;REF;562.55;2554.98;5.07;64;286;129;
16674;49.884;4.3933;REF;REF;574.09;2473.67;4.5;67;288;128;
16675;49.8821;4.5044;REF;REF;582.37;2417.95;3.97;69;291;129;
16676;49.88;4.6155;REF;REF;576.4;2452.35;4.23;68;290;128;
16677;49.8779;4.7266;REF;REF;568.77;2515.73;4.83;66;286;128;
16678;49.8757;4.8377;REF;REF;573.14;2487.43;4.47;67;288;127;
16788;49.9676;1.1673;REF;REF;469.58;2947;0.97;41;0;0;
16789;49.9686;1.2786;REF;REF;482.04;2828.73;0.97;44;258;143;
16790;49.9695;1.39;REF;REF;483.12;2839.21;0.9;44;259;142;
16791;49.9703;1.5013;REF;REF;504.88;2783.22;1.77;49;266;139;
16792;49.971;1.6127;REF;REF;464.14;2783.38;4.03;51;269;135;
16793;49.9717;1.724;REF;REF;463.23;2762;3.8;52;274;135;
16794;49.9722;1.8354;REF;REF;460.93;2788.85;3.6;50;272;134;
16795;49.9726;1.9467;REF;REF;404.75;2805.1;5.3;52;277;132;
16796;49.9729;2.0581;REF;REF;404.07;2824.64;5.43;52;278;132;
16797;49.9731;2.1694;REF;REF;405.15;2812.58;5.27;52;278;132;
16798;49.9732;2.2808;REF;REF;411.94;2759.88;5.03;53;278;132;
16799;49.9732;2.3922;REF;REF;410.34;2755.36;4.8;53;279;132;
16800;49.9731;2.5035;REF;REF;409.51;2763.26;4.87;53;279;132;
16801;49.9729;2.6149;REF;REF;408.37;2781.18;4.97;53;279;134;
16802;49.9726;2.7262;REF;REF;399.51;2765.16;5.4;54;277;133;
16803;49.9722;2.8376;REF;REF;403.83;2770.04;5.27;54;275;131;
16804;49.9717;2.949;REF;REF;406.52;2746.94;5.27;55;277;132;
16805;49.9711;3.0603;REF;REF;405.29;2716.83;5.1;56;277;129;
16806;49.9703;3.1717;REF;REF;407.35;2694.37;4.97;56;278;129;
16807;49.9695;3.283;REF;REF;432.46;2701.3;4.9;57;276;130;
16808;49.9686;3.3943;REF;REF;434.4;2680.94;4.67;58;276;129;
16809;49.9676;3.5057;REF;REF;435.93;2655.44;4.57;59;278;130;
16810;49.9665;3.617;REF;REF;434.76;2668.92;4.7;58;276;128;
16811;49.9653;3.7283;REF;REF;500.54;2694.21;4.9;59;276;129;
16812;49.9639;3.8397;REF;REF;504.55;2625.88;4.4;61;278;129;
16813;49.9625;3.951;REF;REF;503.76;2628.71;4.47;61;278;130;
16814;49.961;4.0623;REF;REF;505.53;2612.15;4.37;61;279;130;
16815;49.9594;4.1736;REF;REF;513.76;2521.85;3.93;64;0;0;
16816;49.9576;4.2849;REF;REF;578.67;2464.1;4.53;67;0;0;
16817;49.9558;4.3962;REF;REF;581.4;2428.78;4.13;69;0;0;
16818;49.9539;4.5074;REF;REF;583.8;2408.61;3.97;70;0;0;
16819;49.9518;4.6187;REF;REF;572.81;2472.71;4.47;68;290;128;
16820;49.9497;4.73;REF;REF;594.68;2358.09;3.07;71;292;128;
16821;49.9475;4.8412;REF;REF;599.57;2332.05;3;72;0;0;
16932;50.0404;1.2771;REF;REF;461.72;3023.44;1.07;39;0;0;
16933;50.0413;1.3886;REF;REF;469.83;2919.91;1;42;253;143;
16934;50.0421;1.5001;REF;REF;476.1;2808.81;2.03;48;268;136;
16935;50.0429;1.6116;REF;REF;462.54;2789.66;4.07;51;273;135;
16936;50.0435;1.7232;REF;REF;461.04;2799.59;3.87;50;272;136;
16937;50.044;1.8347;REF;REF;454.46;2872.68;3.9;48;273;139;
16938;50.0444;1.9462;REF;REF;454.75;2870.78;3.87;48;273;139;
16939;50.0447;2.0577;REF;REF;404.7;2802.05;5.33;52;277;133;
16940;50.0449;2.1692;REF;REF;411.49;2765.93;5.1;53;278;132;
16941;50.045;2.2807;REF;REF;418.35;2690.39;4.57;55;282;132;
16942;50.045;2.3922;REF;REF;416.87;2682.01;4.4;55;281;132;
16943;50.0449;2.5038;REF;REF;414.89;2704;4.5;55;281;132;
16944;50.0447;2.6153;REF;REF;414.47;2713.66;4.63;55;282;134;
16945;50.0444;2.7268;REF;REF;418.82;2685.92;4.6;55;281;133;
16946;50.044;2.8383;REF;REF;406.84;2683.55;4.97;56;278;132;
16947;50.0435;2.9498;REF;REF;407.56;2693.66;5.03;56;276;131;
16948;50.0429;3.0613;REF;REF;406.69;2697.53;5;56;276;131;
16949;50.0422;3.1728;REF;REF;443.07;2743.56;5.67;56;275;131;
16950;50.0413;3.2843;REF;REF;446.46;2712.85;5.37;57;276;131;
16951;50.0404;3.3958;REF;REF;448.82;2688.18;5.4;58;276;131;
16952;50.0394;3.5073;REF;REF;448.63;2687.65;5.57;58;276;130;
16953;50.0383;3.6188;REF;REF;449.43;2679.31;5.6;58;277;129;
16954;50.0371;3.7303;REF;REF;502.25;2679.07;4.63;59;276;129;
16955;50.0357;3.8418;REF;REF;504.39;2627.66;4.47;61;278;129;
16956;50.0343;3.9533;REF;REF;494.16;2651.99;5.07;60;274;129;
16957;50.0328;4.0647;REF;REF;499.08;2603.22;4.8;61;275;129;
16958;50.0312;4.1762;REF;REF;503.77;2535.93;4.53;63;0;0;
16962;50.0236;4.622;REF;REF;585.81;2441.72;4.17;68;0;0;
16963;50.0215;4.7334;REF;REF;578.44;2511.54;4.8;66;290;127;
16964;50.0192;4.8448;REF;REF;596.77;2425.14;4;69;0;0;
17077;50.1139;1.4989;REF;REF;468.74;2884.55;2.2;46;265;141;
17078;50.1147;1.6106;REF;REF;469.48;2879.16;2.07;45;266;140;
17079;50.1153;1.7223;REF;REF;449.4;2909.15;4.1;46;269;139;
17080;50.1158;1.834;REF;REF;449.4;2919.44;4.03;46;273;142;
17081;50.1162;1.9456;REF;REF;456.55;2853.16;3.8;48;273;139;
17082;50.1165;2.0573;REF;REF;411.42;2728.27;4.93;54;280;133;
17083;50.1167;2.169;REF;REF;459.61;2672.5;3.3;55;276;135;
17084;50.1168;2.2806;REF;REF;459.85;2670.37;3.3;55;276;135;
17085;50.1168;2.3923;REF;REF;455.34;2703.33;3.2;54;273;135;
17086;50.1167;2.504;REF;REF;480.41;2671.37;3.37;55;275;135;
17087;50.1165;2.6157;REF;REF;482.44;2647.17;3.3;56;274;135;
17088;50.1162;2.7273;REF;REF;414.82;2703.34;4.83;56;274;132;
17089;50.1158;2.839;REF;REF;413.82;2715.54;4.87;56;274;132;
17090;50.1153;2.9507;REF;REF;414.08;2726.27;4.93;56;273;132;
17091;50.1147;3.0624;REF;REF;414.65;2751.27;4.87;55;274;133;
17092;50.114;3.174;REF;REF;437.07;2805.67;6.1;55;275;133;
17093;50.1131;3.2857;REF;REF;440.35;2777.23;5.97;55;273;132;
17094;50.1122;3.3973;REF;REF;443.84;2735.16;5.77;57;275;130;
17095;50.1112;3.509;REF;REF;444.42;2728.93;5.7;57;275;130;
17096;50.1101;3.6206;REF;REF;448.72;2687.48;5.67;58;277;128;
17097;50.1089;3.7323;REF;REF;451.44;2656.62;5.53;59;278;127;
17098;50.1075;3.8439;REF;REF;491.58;2707.95;5.43;58;274;130;
