Point;Latitude;Longitude;Contexte;P̩riode;Saison;NORTAV;NORTXAV;ATAV;ATXAV;
2764;42.9052;0.3325;RCP2.6;H1;3;17.39;21.96;1.62;1.87;
2765;42.907;0.4302;RCP2.6;H1;3;16.05;19.92;1.51;1.54;
2766;42.9087;0.5279;RCP2.6;H1;3;16.74;20.98;1.39;1.51;
2767;42.9103;0.6257;RCP2.6;H1;3;17.79;21.89;1.43;1.58;
2768;42.9118;0.7234;RCP2.6;H1;3;17.92;22.64;1.44;1.54;
2769;42.9133;0.8211;RCP2.6;H1;3;17.42;22.11;1.55;1.7;
2770;42.9146;0.9189;RCP2.6;H1;3;18.33;23.1;1.5;1.68;
2771;42.9159;1.0166;RCP2.6;H1;3;19.09;23.95;1.34;1.53;
2772;42.917;1.1144;RCP2.6;H1;3;18.54;23.27;1.43;1.56;
2773;42.9181;1.2122;RCP2.6;H1;3;19.37;24.27;1.38;1.57;
2774;42.9191;1.3099;RCP2.6;H1;3;18.64;23.39;1.37;1.5;
2775;42.92;1.4077;RCP2.6;H1;3;17.83;22.53;1.38;1.51;
2776;42.9208;1.5055;RCP2.6;H1;3;17.61;21.33;1.38;1.5;
2777;42.9215;1.6032;RCP2.6;H1;3;19.24;23.23;1.54;1.71;
2778;42.9221;1.701;RCP2.6;H1;3;19.62;23.74;1.51;1.7;
2779;42.9227;1.7988;RCP2.6;H1;3;19.75;23.5;1.65;1.82;
2780;42.9231;1.8966;RCP2.6;H1;3;20.43;24.4;1.73;1.92;
2781;42.9235;1.9943;RCP2.6;H1;3;20.74;25.02;1.68;1.88;
2782;42.9237;2.0921;RCP2.6;H1;3;21.19;25.53;1.62;1.8;
2783;42.9239;2.1899;RCP2.6;H1;3;22.48;27.02;1.71;1.95;
2784;42.924;2.2877;RCP2.6;H1;3;22.29;26.81;1.71;1.96;
2785;42.924;2.3855;RCP2.6;H1;3;21.01;25.45;1.79;2.11;
2786;42.9239;2.4833;RCP2.6;H1;3;20.84;24.97;1.86;2.16;
2787;42.9237;2.581;RCP2.6;H1;3;21.57;25.82;1.83;2.15;
2788;42.9235;2.6788;RCP2.6;H1;3;22.34;26.64;1.96;2.26;
2789;42.9231;2.7766;RCP2.6;H1;3;23.11;27.17;1.92;2.17;
2790;42.9227;2.8744;RCP2.6;H1;3;22.99;27.03;2.02;2.35;
2791;42.9221;2.9722;RCP2.6;H1;3;24.51;28.82;1.83;2.11;
2792;42.9215;3.0699;RCP2.6;H1;3;25.05;29.48;0;0;
2853;42.7147;9.0185;RCP2.6;H1;3;24.87;28.19;0;0;
2854;42.7086;9.1156;RCP2.6;H1;3;24.3;27.59;1.59;1.5;
2855;42.7023;9.2127;RCP2.6;H1;3;24.67;27.95;1.72;1.7;
2856;42.696;9.3097;RCP2.6;H1;3;24.88;28.16;1.7;1.65;
2857;42.6896;9.4067;RCP2.6;H1;3;23.82;27.3;1.93;2.02;
2893;42.9426;-1.039;RCP2.6;H1;3;16.8;19.91;0;0;
2894;42.9457;-0.9413;RCP2.6;H1;3;15.93;18.85;0;0;
2895;42.9486;-0.8436;RCP2.6;H1;3;15.82;18.74;1.74;1.94;
2896;42.9515;-0.7458;RCP2.6;H1;3;13.27;15.56;1.72;1.84;
2897;42.9543;-0.6481;RCP2.6;H1;3;17.53;21.58;1.71;1.97;
2898;42.9569;-0.5503;RCP2.6;H1;3;16.17;19.84;1.53;1.69;
2899;42.9595;-0.4525;RCP2.6;H1;3;16.3;19.96;1.55;1.68;
2900;42.962;-0.3547;RCP2.6;H1;3;14.89;18.14;1.53;1.63;
2901;42.9645;-0.2569;RCP2.6;H1;3;15.63;19.47;1.36;1.47;
2902;42.9668;-0.1591;RCP2.6;H1;3;16.87;21.06;1.37;1.5;
2903;42.969;-0.0613;RCP2.6;H1;3;18.16;22.46;1.38;1.47;
2904;42.9712;0.0365;RCP2.6;H1;3;14.46;17.8;1.42;1.47;
2905;42.9732;0.1343;RCP2.6;H1;3;15.54;19.31;2.08;2.36;
2906;42.9752;0.2321;RCP2.6;H1;3;17.05;21.32;1.62;1.84;
2907;42.9771;0.33;RCP2.6;H1;3;16.86;20.37;1.53;1.58;
2908;42.9789;0.4278;RCP2.6;H1;3;17.67;22.03;1.48;1.6;
2909;42.9806;0.5257;RCP2.6;H1;3;18.07;22.64;1.38;1.55;
2910;42.9822;0.6235;RCP2.6;H1;3;19.43;24.4;1.39;1.62;
2911;42.9837;0.7214;RCP2.6;H1;3;18.56;22.91;1.45;1.65;
2912;42.9851;0.8192;RCP2.6;H1;3;18.92;23.88;1.48;1.65;
2913;42.9865;0.9171;RCP2.6;H1;3;19.15;24.16;1.47;1.67;
2914;42.9877;1.015;RCP2.6;H1;3;19.03;23.35;1.55;1.73;
2915;42.9889;1.1129;RCP2.6;H1;3;20.28;25.02;1.51;1.8;
2916;42.99;1.2108;RCP2.6;H1;3;20.1;24.8;1.52;1.8;
2917;42.9909;1.3086;RCP2.6;H1;3;19.77;24.4;1.56;1.83;
2918;42.9918;1.4065;RCP2.6;H1;3;19.77;24.41;1.6;1.89;
2919;42.9927;1.5044;RCP2.6;H1;3;20.21;24.55;1.58;1.83;
2920;42.9934;1.6023;RCP2.6;H1;3;20.93;25.38;1.47;1.67;
2921;42.994;1.7002;RCP2.6;H1;3;20.55;24.93;1.57;1.8;
2922;42.9945;1.7981;RCP2.6;H1;3;21.1;25.28;1.59;1.78;
2923;42.995;1.896;RCP2.6;H1;3;21.4;25.66;1.67;1.88;
2924;42.9953;1.9939;RCP2.6;H1;3;21.93;26.38;1.62;1.84;
2925;42.9956;2.0918;RCP2.6;H1;3;21.58;26.01;1.73;1.98;
2926;42.9958;2.1897;RCP2.6;H1;3;22.36;26.94;1.7;2;
2927;42.9959;2.2876;RCP2.6;H1;3;21.99;26.52;1.72;2.02;
2928;42.9959;2.3855;RCP2.6;H1;3;20.76;25.13;1.81;2.14;
2929;42.9958;2.4834;RCP2.6;H1;3;21.56;25.82;1.87;2.2;
2930;42.9956;2.5813;RCP2.6;H1;3;22.38;26.75;1.86;2.21;
2931;42.9953;2.6792;RCP2.6;H1;3;22.73;27.12;1.99;2.32;
2932;42.995;2.7771;RCP2.6;H1;3;23.61;27.8;1.91;2.24;
2933;42.9945;2.875;RCP2.6;H1;3;23.73;27.93;1.9;2.22;
2934;42.994;2.9729;RCP2.6;H1;3;24.65;28.98;1.82;2.09;
2935;42.9934;3.0708;RCP2.6;H1;3;25.05;29.49;0;0;
2999;42.7676;9.3183;RCP2.6;H1;3;24.79;28.07;1.7;1.67;
3000;42.7612;9.4155;RCP2.6;H1;3;22.57;25.57;2.04;2.11;
3032;43.0013;-1.4345;RCP2.6;H1;3;17.49;20.75;0;0;
3033;43.0047;-1.3367;RCP2.6;H1;3;17.29;20.53;1.41;1.55;
3034;43.0081;-1.2389;RCP2.6;H1;3;17.02;20.18;0;0;
3035;43.0113;-1.1411;RCP2.6;H1;3;17.08;20.25;0;0;
3036;43.0144;-1.0433;RCP2.6;H1;3;16.16;19.12;1.44;1.53;
3037;43.0175;-0.9454;RCP2.6;H1;3;17.96;21.39;1.38;1.52;
3038;43.0204;-0.8475;RCP2.6;H1;3;18;21.42;1.41;1.52;
3039;43.0233;-0.7497;RCP2.6;H1;3;17.1;20.21;1.48;1.53;
3040;43.0261;-0.6518;RCP2.6;H1;3;18.63;22.76;1.39;1.53;
3041;43.0288;-0.5539;RCP2.6;H1;3;17.38;21.31;1.42;1.54;
3042;43.0313;-0.456;RCP2.6;H1;3;17.51;21.43;1.48;1.58;
3043;43.0339;-0.3581;RCP2.6;H1;3;16.36;20.04;1.55;1.68;
3044;43.0363;-0.2602;RCP2.6;H1;3;16.92;20.05;1.43;1.54;
3045;43.0386;-0.1623;RCP2.6;H1;3;17.22;21.38;1.39;1.47;
3046;43.0408;-0.0643;RCP2.6;H1;3;18.69;22.69;1.36;1.52;
3047;43.043;0.0336;RCP2.6;H1;3;18.08;21.93;1.43;1.57;
3048;43.0451;0.1316;RCP2.6;H1;3;18.32;22.22;1.43;1.58;
3049;43.047;0.2295;RCP2.6;H1;3;18.65;22.67;1.41;1.61;
3050;43.0489;0.3275;RCP2.6;H1;3;19.31;23.48;1.49;1.69;
3051;43.0507;0.4254;RCP2.6;H1;3;19.61;24.64;1.46;1.72;
3052;43.0524;0.5234;RCP2.6;H1;3;20.07;25.19;1.41;1.69;
3053;43.054;0.6214;RCP2.6;H1;3;20.28;25.22;1.58;1.87;
3054;43.0555;0.7194;RCP2.6;H1;3;20.43;25.42;1.57;1.86;
3055;43.057;0.8174;RCP2.6;H1;3;20.67;25.76;1.59;1.92;
3056;43.0583;0.9153;RCP2.6;H1;3;20.95;26.11;1.67;2;
3057;43.0596;1.0133;RCP2.6;H1;3;21.03;25.93;1.58;1.87;
3058;43.0607;1.1113;RCP2.6;H1;3;20.55;25.35;1.5;1.79;
3059;43.0618;1.2093;RCP2.6;H1;3;20.25;24.98;1.52;1.8;
3060;43.0628;1.3074;RCP2.6;H1;3;20.4;25.16;1.53;1.81;
3061;43.0637;1.4054;RCP2.6;H1;3;20.72;25.57;1.55;1.86;
3062;43.0645;1.5034;RCP2.6;H1;3;21;25.49;1.59;1.86;
3063;43.0652;1.6014;RCP2.6;H1;3;21.44;26.05;1.7;1.95;
3064;43.0659;1.6994;RCP2.6;H1;3;21.65;26.39;1.72;2.03;
3065;43.0664;1.7974;RCP2.6;H1;3;22.02;26.51;1.7;1.95;
3066;43.0668;1.8955;RCP2.6;H1;3;22.05;26.57;1.73;2.02;
3067;43.0672;1.9935;RCP2.6;H1;3;21.63;25.77;1.78;2.04;
3068;43.0675;2.0915;RCP2.6;H1;3;22.08;26.4;1.81;2.1;
3069;43.0677;2.1895;RCP2.6;H1;3;22.99;27.59;1.8;2.1;
3070;43.0677;2.2876;RCP2.6;H1;3;22.74;27.29;1.82;2.13;
3071;43.0677;2.3856;RCP2.6;H1;3;21.69;25.86;1.93;2.25;
3072;43.0677;2.4836;RCP2.6;H1;3;22.14;26.18;1.92;2.24;
3073;43.0675;2.5816;RCP2.6;H1;3;23.34;27.69;1.84;2.15;
3074;43.0672;2.6797;RCP2.6;H1;3;23.69;28.07;1.92;2.21;
3075;43.0669;2.7777;RCP2.6;H1;3;23.7;27.89;1.91;2.22;
3076;43.0664;2.8757;RCP2.6;H1;3;24.14;28.4;1.84;2.14;
3077;43.0659;2.9737;RCP2.6;H1;3;24.92;29.33;1.77;2.04;
3078;43.0652;3.0718;RCP2.6;H1;3;25.12;29.6;1.86;2.16;
3109;43.0014;6.1077;RCP2.6;H1;3;24.35;28.41;0;0;
3110;42.9979;6.2055;RCP2.6;H1;3;24.35;28.4;0;0;
3112;42.9906;6.4011;RCP2.6;H1;3;24.71;29.59;0;0;
3142;42.8392;9.327;RCP2.6;H1;3;24.24;27.56;1.77;1.8;
3143;42.8327;9.4242;RCP2.6;H1;3;22.87;25.95;2;2.08;
3175;43.0731;-1.4392;RCP2.6;H1;3;18.7;22.36;1.34;1.48;
3176;43.0765;-1.3413;RCP2.6;H1;3;18.29;21.84;1.32;1.47;
3177;43.0799;-1.2434;RCP2.6;H1;3;18.2;21.67;1.41;1.53;
3178;43.0831;-1.1454;RCP2.6;H1;3;18.91;22.63;1.39;1.53;
3179;43.0862;-1.0475;RCP2.6;H1;3;17.51;20.79;1.41;1.52;
3180;43.0893;-0.9495;RCP2.6;H1;3;18.88;22.62;1.36;1.52;
3181;43.0922;-0.8515;RCP2.6;H1;3;19.7;23.7;1.31;1.5;
3182;43.0951;-0.7535;RCP2.6;H1;3;19.47;23.31;1.34;1.49;
3183;43.0979;-0.6555;RCP2.6;H1;3;19.55;23.55;1.35;1.53;
3184;43.1006;-0.5575;RCP2.6;H1;3;19.59;23.75;1.36;1.5;
3185;43.1032;-0.4595;RCP2.6;H1;3;19.05;22.83;1.45;1.6;
3186;43.1057;-0.3615;RCP2.6;H1;3;19.39;23.31;1.42;1.59;
3187;43.1081;-0.2634;RCP2.6;H1;3;19.84;23.96;1.43;1.64;
3188;43.1104;-0.1654;RCP2.6;H1;3;19.62;23.58;1.5;1.67;
3189;43.1127;-0.0673;RCP2.6;H1;3;19.94;24.21;1.48;1.68;
3190;43.1148;0.0307;RCP2.6;H1;3;20.01;24.31;1.49;1.7;
3191;43.1169;0.1288;RCP2.6;H1;3;19.89;24.16;1.5;1.7;
3192;43.1189;0.2269;RCP2.6;H1;3;20.29;24.66;1.51;1.74;
3193;43.1208;0.325;RCP2.6;H1;3;19.87;24.08;1.6;1.82;
3194;43.1226;0.4231;RCP2.6;H1;3;19.71;23.86;1.6;1.83;
3195;43.1243;0.5211;RCP2.6;H1;3;19.86;24.13;1.47;1.69;
3196;43.1259;0.6192;RCP2.6;H1;3;20.37;24.79;1.59;1.78;
3197;43.1274;0.7173;RCP2.6;H1;3;20.79;25.9;1.57;1.87;
3198;43.1288;0.8155;RCP2.6;H1;3;20.98;26.19;1.59;1.92;
3199;43.1302;0.9136;RCP2.6;H1;3;21.26;26.54;1.67;2.01;
3200;43.1314;1.0117;RCP2.6;H1;3;21.08;26.29;1.67;2;
3201;43.1326;1.1098;RCP2.6;H1;3;21.03;25.96;1.59;1.91;
3202;43.1337;1.2079;RCP2.6;H1;3;20.96;26.15;1.68;2.03;
3203;43.1347;1.3061;RCP2.6;H1;3;21.9;26.76;1.67;1.97;
3204;43.1356;1.4042;RCP2.6;H1;3;21.9;26.78;1.7;2.04;
3205;43.1364;1.5023;RCP2.6;H1;3;21.73;26.54;1.7;2.03;
3206;43.1371;1.6005;RCP2.6;H1;3;22.03;27;1.74;2.11;
3207;43.1377;1.6986;RCP2.6;H1;3;22.21;27.24;1.76;2.16;
3208;43.1383;1.7968;RCP2.6;H1;3;22.1;26.46;1.79;2.09;
3209;43.1387;1.8949;RCP2.6;H1;3;21.98;26.32;1.8;2.14;
3210;43.1391;1.9931;RCP2.6;H1;3;22.11;26.45;1.8;2.1;
3211;43.1393;2.0912;RCP2.6;H1;3;22.74;27.28;1.77;2.06;
3212;43.1395;2.1894;RCP2.6;H1;3;22.68;27.21;1.83;2.14;
3213;43.1396;2.2875;RCP2.6;H1;3;23.15;27.79;1.78;2.07;
3214;43.1396;2.3857;RCP2.6;H1;3;22.69;27.24;1.87;2.21;
3215;43.1395;2.4838;RCP2.6;H1;3;22.56;27.1;1.96;2.34;
3216;43.1394;2.5819;RCP2.6;H1;3;23.26;27.58;1.94;2.26;
3217;43.1391;2.6801;RCP2.6;H1;3;24.16;28.66;1.89;2.17;
3218;43.1387;2.7782;RCP2.6;H1;3;24.4;28.99;1.93;2.24;
3219;43.1383;2.8764;RCP2.6;H1;3;24.41;28.68;1.85;2.1;
3220;43.1377;2.9745;RCP2.6;H1;3;24.76;29.12;1.86;2.14;
3221;43.1371;3.0727;RCP2.6;H1;3;24.84;29.24;1.88;2.18;
3222;43.1364;3.1708;RCP2.6;H1;3;25.11;29.58;0;0;
3249;43.0831;5.8186;RCP2.6;H1;3;24.97;29.1;1.65;1.82;
3250;43.0799;5.9165;RCP2.6;H1;3;25.17;29.46;0;0;
3251;43.0766;6.0145;RCP2.6;H1;3;24.33;28.37;1.73;1.85;
3252;43.0732;6.1124;RCP2.6;H1;3;24.32;28.35;1.73;1.85;
3254;43.0661;6.3082;RCP2.6;H1;3;24.33;28.41;0;0;
3256;43.0587;6.504;RCP2.6;H1;3;24.74;29.6;0;0;
3285;42.9107;9.3357;RCP2.6;H1;3;24.56;28.09;1.79;1.83;
3286;42.9043;9.433;RCP2.6;H1;3;24.33;27.85;1.83;1.89;
3318;43.1449;-1.444;RCP2.6;H1;3;19.07;22.81;0;0;
3319;43.1483;-1.3459;RCP2.6;H1;3;19.41;23.39;1.28;1.46;
3320;43.1517;-1.2479;RCP2.6;H1;3;20.43;24.83;1.3;1.5;
3321;43.1549;-1.1498;RCP2.6;H1;3;19.67;23.64;1.32;1.5;
3322;43.158;-1.0517;RCP2.6;H1;3;19.06;22.87;1.35;1.52;
3323;43.1611;-0.9536;RCP2.6;H1;3;19.79;23.78;1.42;1.61;
3324;43.164;-0.8555;RCP2.6;H1;3;19.91;23.97;1.42;1.61;
3325;43.1669;-0.7574;RCP2.6;H1;3;20.1;24.18;1.51;1.67;
3326;43.1697;-0.6593;RCP2.6;H1;3;20.83;25.31;1.47;1.68;
3327;43.1724;-0.5611;RCP2.6;H1;3;20.73;25.25;1.43;1.68;
3328;43.175;-0.463;RCP2.6;H1;3;20.54;24.97;1.5;1.76;
3329;43.1775;-0.3648;RCP2.6;H1;3;20.53;24.95;1.5;1.76;
3330;43.1799;-0.2667;RCP2.6;H1;3;20.87;25.4;1.52;1.78;
3331;43.1823;-0.1685;RCP2.6;H1;3;20.43;24.79;1.54;1.81;
3332;43.1845;-0.0703;RCP2.6;H1;3;20.1;23.89;1.67;1.86;
3333;43.1867;0.0279;RCP2.6;H1;3;20.68;25.16;1.45;1.68;
3334;43.1888;0.126;RCP2.6;H1;3;20.57;25.02;1.49;1.74;
3335;43.1907;0.2242;RCP2.6;H1;3;20.73;25.46;1.51;1.75;
3336;43.1926;0.3224;RCP2.6;H1;3;20.31;24.75;1.56;1.8;
3337;43.1944;0.4207;RCP2.6;H1;3;20.3;24.73;1.56;1.8;
3338;43.1961;0.5189;RCP2.6;H1;3;20.3;24.77;1.55;1.82;
3339;43.1977;0.6171;RCP2.6;H1;3;20.47;25.01;1.58;1.86;
3340;43.1993;0.7153;RCP2.6;H1;3;20.91;26.12;1.59;1.96;
3341;43.2007;0.8136;RCP2.6;H1;3;21.13;26.39;1.68;2.04;
3342;43.2021;0.9118;RCP2.6;H1;3;21.15;26.37;1.76;2.11;
3343;43.2033;1.01;RCP2.6;H1;3;21.56;26.94;1.75;2.1;
3344;43.2045;1.1083;RCP2.6;H1;3;21.73;26.63;1.74;2;
3345;43.2056;1.2065;RCP2.6;H1;3;21.76;26.68;1.77;2.05;
3346;43.2065;1.3048;RCP2.6;H1;3;21.57;26.41;1.79;2.07;
3347;43.2074;1.403;RCP2.6;H1;3;22.21;27.18;1.69;2.02;
3348;43.2083;1.5013;RCP2.6;H1;3;22;26.93;1.7;2.04;
3349;43.209;1.5996;RCP2.6;H1;3;22.29;27.3;1.71;2.08;
3350;43.2096;1.6978;RCP2.6;H1;3;22.44;27.49;1.74;2.13;
3351;43.2101;1.7961;RCP2.6;H1;3;22.46;26.96;1.78;2.09;
3352;43.2106;1.8944;RCP2.6;H1;3;22.27;26.73;1.78;2.12;
3353;43.211;1.9926;RCP2.6;H1;3;22.63;27.19;1.83;2.17;
3354;43.2112;2.0909;RCP2.6;H1;3;23.22;27.92;1.76;2.09;
3355;43.2114;2.1892;RCP2.6;H1;3;23.26;27.94;1.84;2.16;
3356;43.2115;2.2874;RCP2.6;H1;3;23.6;28.38;1.86;2.19;
3357;43.2115;2.3857;RCP2.6;H1;3;23.64;28.44;1.85;2.18;
3358;43.2114;2.484;RCP2.6;H1;3;23.84;28.69;1.88;2.21;
3359;43.2112;2.5823;RCP2.6;H1;3;24.5;29.13;1.84;2.13;
3360;43.211;2.6805;RCP2.6;H1;3;24.45;29.07;1.89;2.21;
3361;43.2106;2.7788;RCP2.6;H1;3;24.72;29.4;1.91;2.2;
3362;43.2102;2.8771;RCP2.6;H1;3;24.72;29.4;1.91;2.2;
3363;43.2096;2.9753;RCP2.6;H1;3;24.95;29.36;1.85;2.13;
3364;43.209;3.0736;RCP2.6;H1;3;24.92;29.35;1.87;2.18;
3365;43.2083;3.1719;RCP2.6;H1;3;24.84;29.24;1.88;2.18;
3366;43.2075;3.2701;RCP2.6;H1;3;24.98;29.52;0;0;
3388;43.167;5.4305;RCP2.6;H1;3;24.9;28.58;0;0;
3389;43.1641;5.5286;RCP2.6;H1;3;24.83;28.51;0;0;
3390;43.1611;5.6268;RCP2.6;H1;3;24.93;28.64;0;0;
3391;43.1581;5.7248;RCP2.6;H1;3;24.88;28.95;1.65;1.82;
3392;43.1549;5.8229;RCP2.6;H1;3;24.34;28.03;1.69;1.81;
3393;43.1517;5.921;RCP2.6;H1;3;24.51;29.59;1.78;2.02;
3394;43.1484;6.0191;RCP2.6;H1;3;24.72;30.07;1.91;2.12;
3395;43.145;6.1171;RCP2.6;H1;3;24.97;30.47;1.88;2.06;
3396;43.1415;6.2152;RCP2.6;H1;3;24.21;28.11;1.72;1.83;
3397;43.1379;6.3132;RCP2.6;H1;3;24.5;29.22;1.77;1.95;
3398;43.1342;6.4112;RCP2.6;H1;3;24.57;29.35;1.77;1.96;
3399;43.1304;6.5092;RCP2.6;H1;3;24.74;29.61;0;0;
3400;43.1266;6.6072;RCP2.6;H1;3;24.75;29.62;0;0;
3428;42.9823;9.3444;RCP2.6;H1;3;24.82;28.37;1.76;1.79;
3429;42.9759;9.4419;RCP2.6;H1;3;24.89;28.44;0;0;
3462;43.2201;-1.3505;RCP2.6;H1;3;19.77;23.9;1.3;1.51;
3463;43.2235;-1.2523;RCP2.6;H1;3;20.63;25.05;1.42;1.64;
3464;43.2267;-1.1541;RCP2.6;H1;3;20.21;24.43;1.44;1.64;
3465;43.2298;-1.0559;RCP2.6;H1;3;20.57;24.83;1.44;1.67;
3466;43.2329;-0.9577;RCP2.6;H1;3;20.63;24.9;1.49;1.73;
3467;43.2359;-0.8595;RCP2.6;H1;3;20.77;25.04;1.48;1.72;
3468;43.2387;-0.7613;RCP2.6;H1;3;20.75;25.01;1.53;1.76;
3469;43.2415;-0.663;RCP2.6;H1;3;21.39;25.98;1.49;1.77;
3470;43.2442;-0.5647;RCP2.6;H1;3;20.97;25.54;1.51;1.81;
3471;43.2468;-0.4665;RCP2.6;H1;3;21.06;25.6;1.47;1.73;
3472;43.2494;-0.3682;RCP2.6;H1;3;21.02;25.56;1.48;1.74;
3473;43.2518;-0.2699;RCP2.6;H1;3;21.13;25.67;1.5;1.76;
3474;43.2541;-0.1716;RCP2.6;H1;3;20.57;25;1.54;1.81;
3475;43.2564;-0.0733;RCP2.6;H1;3;20.24;24.15;1.64;1.85;
3476;43.2585;0.025;RCP2.6;H1;3;20.72;25.23;1.6;1.85;
3477;43.2606;0.1233;RCP2.6;H1;3;20.7;25.18;1.61;1.87;
3478;43.2626;0.2216;RCP2.6;H1;3;21.15;26.07;1.57;1.85;
3479;43.2645;0.3199;RCP2.6;H1;3;20.76;25.46;1.61;1.88;
3480;43.2663;0.4183;RCP2.6;H1;3;20.87;25.63;1.64;1.92;
3481;43.268;0.5166;RCP2.6;H1;3;20.82;25.53;1.65;1.92;
3482;43.2696;0.6149;RCP2.6;H1;3;20.85;25.58;1.66;1.94;
3483;43.2711;0.7133;RCP2.6;H1;3;21.04;25.77;1.68;1.97;
3484;43.2726;0.8116;RCP2.6;H1;3;21.39;26.76;1.72;2.12;
3485;43.2739;0.91;RCP2.6;H1;3;21.51;26.87;1.76;2.11;
3486;43.2752;1.0084;RCP2.6;H1;3;21.58;26.96;1.76;2.1;
3487;43.2764;1.1067;RCP2.6;H1;3;21.95;26.89;1.72;1.98;
3488;43.2774;1.2051;RCP2.6;H1;3;22.07;27.05;1.74;2.02;
3489;43.2784;1.3035;RCP2.6;H1;3;22.22;27.04;1.78;2.05;
3490;43.2793;1.4019;RCP2.6;H1;3;22.15;27.01;1.82;2.15;
3491;43.2801;1.5003;RCP2.6;H1;3;22.48;27.42;1.84;2.19;
3492;43.2809;1.5986;RCP2.6;H1;3;22.51;27.46;1.84;2.19;
3493;43.2815;1.697;RCP2.6;H1;3;22.29;27.2;1.86;2.22;
3494;43.282;1.7954;RCP2.6;H1;3;22.64;27.21;1.78;2.12;
3495;43.2825;1.8938;RCP2.6;H1;3;22.72;27.32;1.79;2.15;
3496;43.2828;1.9922;RCP2.6;H1;3;23.33;28.12;1.76;2.14;
3497;43.2831;2.0906;RCP2.6;H1;3;23.4;28.2;1.76;2.14;
3498;43.2833;2.189;RCP2.6;H1;3;23.28;28.09;1.77;2.2;
3499;43.2834;2.2874;RCP2.6;H1;3;23.17;27.97;1.79;2.24;
3500;43.2834;2.3858;RCP2.6;H1;3;23.38;28.09;1.88;2.21;
3501;43.2833;2.4842;RCP2.6;H1;3;23.5;28.26;1.91;2.26;
3502;43.2831;2.5826;RCP2.6;H1;3;24.29;28.86;1.91;2.22;
3503;43.2828;2.681;RCP2.6;H1;3;24.55;29.2;1.89;2.2;
3504;43.2825;2.7793;RCP2.6;H1;3;24.8;29.53;1.92;2.23;
3505;43.282;2.8777;RCP2.6;H1;3;24.7;29.37;1.91;2.21;
3506;43.2815;2.9761;RCP2.6;H1;3;24.94;29.7;1.92;2.22;
3507;43.2809;3.0745;RCP2.6;H1;3;24.84;29.28;1.8;2.02;
3508;43.2801;3.1729;RCP2.6;H1;3;24.75;29.12;1.8;2.02;
3509;43.2793;3.2713;RCP2.6;H1;3;24.92;29.4;1.84;2.08;
3510;43.2784;3.3697;RCP2.6;H1;3;24.97;29.49;1.84;2.08;
3511;43.2774;3.468;RCP2.6;H1;3;24.96;29.48;1.84;2.08;
3512;43.2764;3.5664;RCP2.6;H1;3;24.93;28.87;0;0;
3530;43.2416;5.3362;RCP2.6;H1;3;24.58;27.85;0;0;
3531;43.2388;5.4344;RCP2.6;H1;3;24.15;27.77;1.69;1.83;
3532;43.2359;5.5326;RCP2.6;H1;3;24.03;27.69;1.75;1.91;
3533;43.2329;5.6309;RCP2.6;H1;3;24;29.13;1.94;2.21;
3534;43.2299;5.7291;RCP2.6;H1;3;24.22;29.19;1.79;1.99;
3535;43.2267;5.8273;RCP2.6;H1;3;23.63;28.26;1.86;2.1;
3536;43.2235;5.9255;RCP2.6;H1;3;22.68;26.6;1.98;2.16;
3537;43.2202;6.0237;RCP2.6;H1;3;24.4;29.59;1.96;2.2;
3538;43.2168;6.1218;RCP2.6;H1;3;24.83;30.24;1.9;2.09;
3539;43.2133;6.22;RCP2.6;H1;3;24.56;29.78;1.93;2.12;
3540;43.2097;6.3182;RCP2.6;H1;3;24.22;29.28;2;2.27;
3541;43.206;6.4163;RCP2.6;H1;3;24.42;29.62;1.95;2.21;
3542;43.2022;6.5144;RCP2.6;H1;3;24.39;29;1.81;2.01;
3543;43.1983;6.6125;RCP2.6;H1;3;24.59;29.35;1.8;1.97;
3544;43.1944;6.7106;RCP2.6;H1;3;24.75;29.62;0;0;
3601;43.2777;-1.7482;RCP2.6;H1;3;19.95;24.04;0;0;
3602;43.2814;-1.65;RCP2.6;H1;3;20.15;24.32;0;0;
3603;43.285;-1.5517;RCP2.6;H1;3;20.86;25.08;1.36;1.52;
3604;43.2885;-1.4534;RCP2.6;H1;3;19.84;23.82;1.43;1.58;
3605;43.2919;-1.3551;RCP2.6;H1;3;20.36;24.59;1.38;1.59;
3606;43.2953;-1.2568;RCP2.6;H1;3;20.22;24.43;1.5;1.72;
3607;43.2985;-1.1585;RCP2.6;H1;3;20.94;25.22;1.44;1.66;
3608;43.3017;-1.0602;RCP2.6;H1;3;21.37;25.69;1.49;1.71;
3609;43.3047;-0.9618;RCP2.6;H1;3;21.31;25.63;1.44;1.67;
3610;43.3077;-0.8635;RCP2.6;H1;3;21.22;25.53;1.45;1.67;
3611;43.3106;-0.7651;RCP2.6;H1;3;21.81;26.41;1.48;1.73;
3612;43.3134;-0.6668;RCP2.6;H1;3;21.34;25.92;1.49;1.77;
3613;43.3161;-0.5684;RCP2.6;H1;3;21.62;26.23;1.47;1.74;
3614;43.3187;-0.47;RCP2.6;H1;3;21.65;26.25;1.5;1.76;
3615;43.3212;-0.3716;RCP2.6;H1;3;21.47;26.06;1.5;1.78;
3616;43.3236;-0.2732;RCP2.6;H1;3;21.02;25.56;1.56;1.83;
3617;43.326;-0.1748;RCP2.6;H1;3;20.43;24.46;1.63;1.86;
