#-----------------------------------------------------------------------------
# Date d'extraction : 31/03/2025 - 09h29 loc.
#-----------------------------------------------------------------------------
# Producteur : MF-DCSC
# Experience : EUROCORDEX2020
# Modele     : ALADIN63_CNRM-CM5
# Scenario :
#     REF : rÃ©fÃ©rence
#-----------------------------------------------------------------------------
# Horizons :
#     REF : RÃ©fÃ©rence
#-----------------------------------------------------------------------------
# Type d'indice : saisonnier
                  (1 - hiver, 2 - printemps, 3 - Ã©tÃ©, 4 - automne)
#-----------------------------------------------------------------------------
# Indices : 
#     NORTAV : TempÃ©rature moyenne journaliÃ¨re (Â°C)
#     NORTXAV : TempÃ©rature maximale journaliÃ¨re (Â°C)
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Point;Latitude;Longitude;Contexte;PÃ©riode;Saison;NORTAV;NORTXAV;
#-----------------------------------------------------------------------------
11685;47.327;5.9894;REF;REF;3;18.87;23.39;
11686;47.3236;6.0951;REF;REF;3;18.6;22.99;
11687;47.3201;6.2008;REF;REF;3;18.58;22.96;
11688;47.3165;6.3065;REF;REF;3;18.24;22.44;
11689;47.3129;6.4121;REF;REF;3;18.12;22.37;
11690;47.3091;6.5178;REF;REF;3;17.58;21.68;
11691;47.3052;6.6235;REF;REF;3;16.94;20.67;
11692;47.3012;6.7291;REF;REF;3;16.9;20.6;
11693;47.2972;6.8347;REF;REF;3;16.48;20.64;
11694;47.293;6.9403;REF;REF;3;15.9;19.82;
11695;47.2887;7.0459;REF;REF;3;15.4;19.15;
11741;47.3229;-3.2243;REF;REF;3;17.66;20.22;
11742;47.3279;-3.1188;REF;REF;3;17.72;20.29;
11744;47.3377;-2.9075;REF;REF;3;17.92;20.51;
11748;47.3562;-2.4849;REF;REF;3;18.38;22.57;
11749;47.3605;-2.3792;REF;REF;3;18.41;22.6;
11750;47.3648;-2.2735;REF;REF;3;18.55;22.76;
11751;47.369;-2.1677;REF;REF;3;18.54;22.75;
11752;47.373;-2.062;REF;REF;3;18.49;22.69;
11753;47.377;-1.9562;REF;REF;3;18.61;23.19;
11754;47.3809;-1.8504;REF;REF;3;18.43;23.02;
11755;47.3847;-1.7446;REF;REF;3;18.53;23.12;
11756;47.3884;-1.6388;REF;REF;3;18.64;23.22;
11757;47.392;-1.5329;REF;REF;3;18.79;23.37;
11758;47.3954;-1.4271;REF;REF;3;18.72;23.3;
11759;47.3988;-1.3212;REF;REF;3;18.65;23.23;
11760;47.4021;-1.2153;REF;REF;3;18.69;23.26;
11761;47.4053;-1.1095;REF;REF;3;18.69;23.27;
11762;47.4085;-1.0036;REF;REF;3;18.62;23.2;
11763;47.4115;-0.8976;REF;REF;3;18.82;23.39;
11764;47.4144;-0.7917;REF;REF;3;18.77;23.34;
11765;47.4172;-0.6858;REF;REF;3;18.94;23.42;
11766;47.4199;-0.5798;REF;REF;3;19.55;24.16;
11767;47.4225;-0.4739;REF;REF;3;19.57;24.18;
11768;47.4251;-0.3679;REF;REF;3;19.58;24.19;
11769;47.4275;-0.2619;REF;REF;3;19.44;24.07;
11770;47.4298;-0.1559;REF;REF;3;19.36;23.98;
11771;47.432;-0.05;REF;REF;3;19.25;23.85;
11772;47.4342;0.0561;REF;REF;3;19.15;23.74;
11773;47.4362;0.1621;REF;REF;3;18.95;23.51;
11774;47.4382;0.2681;REF;REF;3;18.95;23.51;
11775;47.44;0.3741;REF;REF;3;18.84;23.37;
11776;47.4418;0.4802;REF;REF;3;18.84;23.37;
11777;47.4434;0.5862;REF;REF;3;19.15;23.68;
11778;47.445;0.6922;REF;REF;3;19.17;23.7;
11779;47.4464;0.7983;REF;REF;3;19.1;23.6;
11780;47.4478;0.9044;REF;REF;3;19.21;23.76;
11781;47.449;1.0104;REF;REF;3;19.24;23.79;
11782;47.4502;1.1165;REF;REF;3;19.08;23.9;
11783;47.4513;1.2226;REF;REF;3;18.95;23.71;
11784;47.4523;1.3286;REF;REF;3;18.78;23.75;
11785;47.4531;1.4347;REF;REF;3;18.75;23.71;
11786;47.4539;1.5408;REF;REF;3;18.71;23.64;
11787;47.4546;1.6469;REF;REF;3;18.68;23.59;
11788;47.4552;1.753;REF;REF;3;18.7;23.63;
11789;47.4557;1.8591;REF;REF;3;18.66;23.56;
11790;47.456;1.9652;REF;REF;3;18.64;23.53;
11791;47.4563;2.0713;REF;REF;3;18.63;23.52;
11792;47.4565;2.1774;REF;REF;3;18.51;23.35;
11793;47.4566;2.2835;REF;REF;3;18.8;23.64;
11794;47.4566;2.3896;REF;REF;3;18.51;23.25;
11795;47.4565;2.4957;REF;REF;3;18.4;22.86;
11796;47.4563;2.6018;REF;REF;3;18.39;22.85;
11797;47.456;2.7079;REF;REF;3;18.35;22.78;
11798;47.4557;2.814;REF;REF;3;18.63;23.18;
11799;47.4552;2.9201;REF;REF;3;18.86;23.77;
11800;47.4546;3.0261;REF;REF;3;18.23;22.89;
11801;47.4539;3.1322;REF;REF;3;18.12;22.74;
11802;47.4531;3.2383;REF;REF;3;18.29;22.97;
11803;47.4523;3.3444;REF;REF;3;18.5;23.13;
11804;47.4513;3.4505;REF;REF;3;18.93;23.75;
11805;47.4502;3.5566;REF;REF;3;18.88;23.68;
11806;47.4491;3.6626;REF;REF;3;18.46;23.17;
11807;47.4478;3.7687;REF;REF;3;19.1;23.74;
11808;47.4464;3.8748;REF;REF;3;18.65;23.22;
11809;47.445;3.9808;REF;REF;3;18.39;22.76;
11810;47.4434;4.0869;REF;REF;3;18.34;22.66;
11811;47.4418;4.1929;REF;REF;3;17.92;22.6;
11812;47.44;4.2989;REF;REF;3;17.84;22.43;
11813;47.4382;4.405;REF;REF;3;17.83;22.41;
11814;47.4362;4.511;REF;REF;3;18.11;22.54;
11815;47.4342;4.617;REF;REF;3;17.92;22.17;
11816;47.4321;4.723;REF;REF;3;17.48;21.34;
11817;47.4298;4.829;REF;REF;3;17.27;20.96;
11818;47.4275;4.935;REF;REF;3;17.54;21.46;
11819;47.4251;5.041;REF;REF;3;18.54;22.66;
11820;47.4226;5.1469;REF;REF;3;19.04;23.52;
11821;47.4199;5.2529;REF;REF;3;19.24;23.76;
11822;47.4172;5.3588;REF;REF;3;19.35;23.9;
11823;47.4144;5.4648;REF;REF;3;19.05;23.68;
11824;47.4115;5.5707;REF;REF;3;19.11;23.75;
11825;47.4085;5.6766;REF;REF;3;18.99;23.6;
11826;47.4054;5.7825;REF;REF;3;18.88;23.47;
11827;47.4022;5.8884;REF;REF;3;18.52;22.91;
11828;47.3989;5.9943;REF;REF;3;18.73;23.23;
11829;47.3955;6.1001;REF;REF;3;18.93;23.46;
11830;47.392;6.206;REF;REF;3;18.89;23.44;
11831;47.3884;6.3118;REF;REF;3;18.18;22.71;
11832;47.3847;6.4176;REF;REF;3;18.07;22.51;
11833;47.3809;6.5234;REF;REF;3;17.97;22.34;
11834;47.3771;6.6292;REF;REF;3;17.36;21.33;
11835;47.3731;6.735;REF;REF;3;17.51;21.57;
11836;47.369;6.8408;REF;REF;3;16.94;20.67;
11837;47.3648;6.9465;REF;REF;3;16.95;21.32;
11838;47.3606;7.0522;REF;REF;3;16.57;20.77;
11884;47.3947;-3.2318;REF;REF;3;17.87;20.45;
11887;47.4095;-2.9146;REF;REF;3;17.92;20.51;
11891;47.428;-2.4914;REF;REF;3;18.3;22.48;
11892;47.4324;-2.3855;REF;REF;3;18.41;22.6;
11893;47.4366;-2.2797;REF;REF;3;18.49;22.69;
11894;47.4408;-2.1738;REF;REF;3;18.45;22.64;
11895;47.4449;-2.0679;REF;REF;3;18.4;22.59;
11896;47.4489;-1.962;REF;REF;3;18.79;23.36;
11897;47.4527;-1.856;REF;REF;3;18.72;23.3;
11898;47.4565;-1.7501;REF;REF;3;18.73;23.3;
11899;47.4602;-1.6441;REF;REF;3;18.73;23.3;
11900;47.4638;-1.5382;REF;REF;3;18.66;23.24;
11901;47.4673;-1.4322;REF;REF;3;18.69;23.27;
11902;47.4707;-1.3262;REF;REF;3;18.64;23.21;
11903;47.474;-1.2201;REF;REF;3;18.57;23.15;
11904;47.4772;-1.1141;REF;REF;3;18.47;23.06;
11905;47.4803;-1.0081;REF;REF;3;18.43;23.02;
11906;47.4834;-0.902;REF;REF;3;18.61;23.19;
11907;47.4863;-0.7959;REF;REF;3;18.64;23.22;
11908;47.4891;-0.6899;REF;REF;3;18.93;23.41;
11909;47.4918;-0.5838;REF;REF;3;19.1;23.58;
11910;47.4944;-0.4777;REF;REF;3;19.11;23.59;
11911;47.497;-0.3716;REF;REF;3;19.33;23.94;
11912;47.4994;-0.2654;REF;REF;3;19.28;23.88;
11913;47.5017;-0.1593;REF;REF;3;19.24;23.84;
11914;47.504;-0.0532;REF;REF;3;18.96;23.52;
11915;47.5061;0.053;REF;REF;3;18.9;23.46;
11916;47.5082;0.1591;REF;REF;3;18.95;23.52;
11917;47.5101;0.2653;REF;REF;3;18.93;23.48;
11918;47.5119;0.3715;REF;REF;3;18.78;23.3;
11919;47.5137;0.4776;REF;REF;3;18.69;23.18;
11920;47.5154;0.5838;REF;REF;3;18.67;23.15;
11921;47.5169;0.69;REF;REF;3;18.83;23.45;
11922;47.5184;0.7962;REF;REF;3;18.67;23.24;
11923;47.5197;0.9024;REF;REF;3;18.87;23.5;
11924;47.521;1.0086;REF;REF;3;18.84;23.45;
11925;47.5222;1.1148;REF;REF;3;18.99;23.77;
11926;47.5232;1.2211;REF;REF;3;19.09;23.92;
11927;47.5242;1.3273;REF;REF;3;19.07;23.88;
11928;47.5251;1.4335;REF;REF;3;19.05;23.86;
11929;47.5259;1.5397;REF;REF;3;18.8;23.78;
11930;47.5265;1.646;REF;REF;3;18.82;23.81;
11931;47.5271;1.7522;REF;REF;3;18.78;23.75;
11932;47.5276;1.8584;REF;REF;3;18.76;23.71;
11933;47.528;1.9647;REF;REF;3;18.68;23.6;
11934;47.5283;2.0709;REF;REF;3;18.55;23.41;
11935;47.5285;2.1772;REF;REF;3;18.49;23.31;
11936;47.5286;2.2834;REF;REF;3;18.86;23.72;
11937;47.5286;2.3896;REF;REF;3;18.69;23.49;
11938;47.5285;2.4959;REF;REF;3;18.74;23.32;
11939;47.5283;2.6021;REF;REF;3;18.56;23.07;
11940;47.528;2.7084;REF;REF;3;18.06;22.72;
11941;47.5276;2.8146;REF;REF;3;18.52;23.31;
11942;47.5271;2.9208;REF;REF;3;18.75;23.61;
11943;47.5266;3.0271;REF;REF;3;18.42;23.15;
11944;47.5259;3.1333;REF;REF;3;18.11;22.68;
11945;47.5251;3.2395;REF;REF;3;18;22.54;
11946;47.5242;3.3458;REF;REF;3;18.58;23.34;
11947;47.5232;3.452;REF;REF;3;18.82;23.7;
11948;47.5222;3.5582;REF;REF;3;19.02;23.99;
11949;47.521;3.6644;REF;REF;3;18.8;23.67;
11950;47.5197;3.7706;REF;REF;3;18.8;23.67;
11951;47.5184;3.8768;REF;REF;3;18.68;23.49;
11952;47.5169;3.983;REF;REF;3;18.43;23.12;
11953;47.5154;4.0892;REF;REF;3;18.59;23.34;
11954;47.5137;4.1954;REF;REF;3;18.29;23.17;
11955;47.512;4.3016;REF;REF;3;18.26;23.12;
11956;47.5101;4.4078;REF;REF;3;17.96;22.68;
11957;47.5082;4.5139;REF;REF;3;18.42;23.16;
11958;47.5061;4.6201;REF;REF;3;18.1;22.51;
11959;47.504;4.7262;REF;REF;3;17.62;21.61;
11960;47.5018;4.8324;REF;REF;3;17.67;21.71;
11961;47.4994;4.9385;REF;REF;3;17.82;22;
11962;47.497;5.0446;REF;REF;3;18.27;22.87;
11963;47.4945;5.1507;REF;REF;3;18.83;23.27;
11964;47.4919;5.2568;REF;REF;3;19.01;23.48;
11965;47.4891;5.3629;REF;REF;3;19.19;23.71;
11966;47.4863;5.469;REF;REF;3;18.92;23.51;
11967;47.4834;5.5751;REF;REF;3;19.02;23.64;
11968;47.4804;5.6811;REF;REF;3;19.08;23.72;
11969;47.4773;5.7872;REF;REF;3;18.89;23.48;
11970;47.4741;5.8932;REF;REF;3;18.71;23.25;
11971;47.4708;5.9992;REF;REF;3;18.3;22.64;
11972;47.4674;6.1052;REF;REF;3;18.55;22.96;
11973;47.4639;6.2112;REF;REF;3;18.78;23.29;
11974;47.4603;6.3172;REF;REF;3;18.73;23.62;
11975;47.4566;6.4231;REF;REF;3;18.16;22.67;
11976;47.4528;6.5291;REF;REF;3;18.27;22.87;
11977;47.4489;6.635;REF;REF;3;18.33;22.97;
11978;47.4449;6.7409;REF;REF;3;18.1;22.56;
11979;47.4409;6.8468;REF;REF;3;17.95;22.3;
11980;47.4367;6.9527;REF;REF;3;17.23;21.12;
11982;47.428;7.1644;REF;REF;3;17.72;21.69;
11983;47.4236;7.2703;REF;REF;3;16.6;20.05;
11984;47.419;7.3761;REF;REF;3;17.24;20.97;
12028;47.4715;-3.1335;REF;REF;3;17.69;21;
12031;47.4861;-2.8158;REF;REF;3;18.26;22.44;
12032;47.4908;-2.7098;REF;REF;3;18.31;22.49;
12033;47.4953;-2.6039;REF;REF;3;18.33;22.51;
12034;47.4998;-2.4979;REF;REF;3;18.28;22.46;
12035;47.5042;-2.3919;REF;REF;3;18.08;22.21;
12036;47.5085;-2.2859;REF;REF;3;18.05;22.18;
12037;47.5126;-2.1799;REF;REF;3;18.15;22.54;
12038;47.5167;-2.0738;REF;REF;3;18.7;23.27;
12039;47.5207;-1.9678;REF;REF;3;18.74;23.31;
12040;47.5246;-1.8617;REF;REF;3;18.66;23.24;
12041;47.5284;-1.7556;REF;REF;3;18.62;23.2;
12042;47.5321;-1.6495;REF;REF;3;18.52;23.11;
12043;47.5357;-1.5434;REF;REF;3;18.59;23.17;
12044;47.5392;-1.4373;REF;REF;3;18.53;23.11;
12045;47.5426;-1.3311;REF;REF;3;18.52;23.11;
12046;47.5459;-1.2249;REF;REF;3;18.53;23.11;
12047;47.5491;-1.1188;REF;REF;3;18.71;23.29;
12048;47.5522;-1.0126;REF;REF;3;18.67;23.25;
12049;47.5553;-0.9064;REF;REF;3;18.57;23.16;
12050;47.5582;-0.8002;REF;REF;3;18.82;23.31;
12051;47.561;-0.694;REF;REF;3;18.87;23.36;
12052;47.5637;-0.5877;REF;REF;3;19.13;23.6;
12053;47.5664;-0.4815;REF;REF;3;19.16;23.64;
12054;47.5689;-0.3752;REF;REF;3;19.14;23.62;
12055;47.5713;-0.269;REF;REF;3;19.14;23.73;
12056;47.5737;-0.1627;REF;REF;3;19.01;23.58;
12057;47.5759;-0.0564;REF;REF;3;18.96;23.52;
12058;47.578;0.0499;REF;REF;3;19.01;23.58;
12059;47.5801;0.1562;REF;REF;3;19.01;23.58;
12060;47.582;0.2625;REF;REF;3;18.93;23.47;
12061;47.5839;0.3688;REF;REF;3;18.78;23.29;
12062;47.5856;0.4751;REF;REF;3;18.78;23.29;
12063;47.5873;0.5815;REF;REF;3;18.77;23.28;
12064;47.5888;0.6878;REF;REF;3;18.58;23.13;
12065;47.5903;0.7941;REF;REF;3;18.46;22.98;
12066;47.5917;0.9005;REF;REF;3;18.73;23.31;
12067;47.5929;1.0068;REF;REF;3;18.59;23.3;
12068;47.5941;1.1132;REF;REF;3;18.63;23.36;
12069;47.5952;1.2196;REF;REF;3;18.67;23.4;
12070;47.5962;1.3259;REF;REF;3;18.82;23.61;
12071;47.597;1.4323;REF;REF;3;19.09;23.91;
12072;47.5978;1.5387;REF;REF;3;18.79;23.76;
12073;47.5985;1.645;REF;REF;3;18.7;23.63;
12074;47.5991;1.7514;REF;REF;3;18.62;23.52;
12075;47.5996;1.8578;REF;REF;3;18.6;23.48;
12076;47.6;1.9642;REF;REF;3;18.58;23.45;
12077;47.6003;2.0706;REF;REF;3;18.55;23.4;
12078;47.6004;2.1769;REF;REF;3;18.48;23.3;
12079;47.6005;2.2833;REF;REF;3;18.89;23.75;
12080;47.6005;2.3897;REF;REF;3;18.49;23.38;
12081;47.6004;2.4961;REF;REF;3;18.39;23.25;
12082;47.6003;2.6025;REF;REF;3;18.34;23.07;
12083;47.6;2.7089;REF;REF;3;18.45;23.21;
12084;47.5996;2.8153;REF;REF;3;18.55;23.34;
12085;47.5991;2.9216;REF;REF;3;18.29;23.01;
12086;47.5985;3.028;REF;REF;3;18.15;22.74;
12087;47.5978;3.1344;REF;REF;3;18.05;22.61;
12088;47.597;3.2408;REF;REF;3;17.9;22.4;
12089;47.5962;3.3471;REF;REF;3;18.02;22.55;
12090;47.5952;3.4535;REF;REF;3;18.39;23.07;
12091;47.5941;3.5599;REF;REF;3;18.72;23.54;
12092;47.593;3.6662;REF;REF;3;19.05;24.04;
12093;47.5917;3.7726;REF;REF;3;18.84;23.72;
12094;47.5903;3.8789;REF;REF;3;18.3;22.94;
12095;47.5889;3.9853;REF;REF;3;18.5;23.22;
12096;47.5873;4.0916;REF;REF;3;18.17;22.74;
12097;47.5857;4.1979;REF;REF;3;18.07;22.9;
12098;47.5839;4.3042;REF;REF;3;18.08;22.92;
12099;47.5821;4.4106;REF;REF;3;18.07;22.89;
12100;47.5801;4.5169;REF;REF;3;18.29;22.9;
12101;47.5781;4.6232;REF;REF;3;18.08;22.49;
12102;47.5759;4.7295;REF;REF;3;17.89;22.11;
12103;47.5737;4.8357;REF;REF;3;17.76;21.88;
12104;47.5714;4.942;REF;REF;3;17.87;22.09;
12105;47.5689;5.0483;REF;REF;3;18.14;22.61;
12106;47.5664;5.1545;REF;REF;3;18.52;22.8;
12107;47.5638;5.2608;REF;REF;3;18.75;23.18;
12108;47.561;5.367;REF;REF;3;19.04;23.52;
12109;47.5582;5.4732;REF;REF;3;18.74;23.28;
12110;47.5553;5.5794;REF;REF;3;18.89;23.48;
12111;47.5523;5.6856;REF;REF;3;19;23.62;
12112;47.5492;5.7918;REF;REF;3;19.01;23.62;
12113;47.546;5.898;REF;REF;3;18.91;23.5;
12114;47.5426;6.0042;REF;REF;3;18.8;23.29;
12115;47.5392;6.1103;REF;REF;3;18.28;22.42;
12116;47.5357;6.2164;REF;REF;3;18.51;22.85;
12117;47.5321;6.3226;REF;REF;3;18.59;23.03;
12118;47.5284;6.4287;REF;REF;3;18.68;23.18;
12119;47.5247;6.5348;REF;REF;3;17.99;22.62;
12120;47.5208;6.6408;REF;REF;3;18.12;22.6;
12121;47.5168;6.7469;REF;REF;3;18.42;22.92;
12122;47.5127;6.8529;REF;REF;3;18.52;23.1;
12123;47.5085;6.959;REF;REF;3;18.24;22.56;
12124;47.5042;7.065;REF;REF;3;18.1;22.29;
12125;47.4999;7.171;REF;REF;3;17.82;21.77;
12126;47.4954;7.2769;REF;REF;3;17.79;21.79;
12127;47.4908;7.3829;REF;REF;3;17.75;21.64;
12128;47.4862;7.4888;REF;REF;3;17.69;21.56;
12171;47.5433;-3.1409;REF;REF;3;17.69;21;
12172;47.5483;-3.0348;REF;REF;3;18.33;22.52;
12173;47.5531;-2.9288;REF;REF;3;18.31;22.5;
12174;47.5579;-2.8227;REF;REF;3;18.13;21.96;
12175;47.5626;-2.7167;REF;REF;3;18.07;21.88;
12176;47.5671;-2.6106;REF;REF;3;18.2;22.35;
12177;47.5716;-2.5044;REF;REF;3;18.09;22.22;
12178;47.576;-2.3983;REF;REF;3;17.8;21.87;
12179;47.5803;-2.2922;REF;REF;3;18.15;22.54;
12180;47.5845;-2.186;REF;REF;3;18.25;22.66;
12181;47.5886;-2.0798;REF;REF;3;18.77;23.35;
12182;47.5926;-1.9736;REF;REF;3;18.66;23.24;
12183;47.5965;-1.8674;REF;REF;3;18.66;23.24;
12184;47.6003;-1.7612;REF;REF;3;18.59;23.18;
12185;47.604;-1.6549;REF;REF;3;18.6;23.18;
12186;47.6076;-1.5486;REF;REF;3;18.7;23.27;
12187;47.6111;-1.4424;REF;REF;3;18.52;23.29;
12188;47.6145;-1.3361;REF;REF;3;18.46;23.23;
12189;47.6178;-1.2298;REF;REF;3;18.39;23.16;
12190;47.621;-1.1235;REF;REF;3;18.29;23.07;
12191;47.6241;-1.0171;REF;REF;3;18.59;23.18;
12192;47.6271;-0.9108;REF;REF;3;18.73;23.31;
12193;47.6301;-0.8044;REF;REF;3;19.02;23.5;
12194;47.6329;-0.6981;REF;REF;3;19.08;23.55;
12195;47.6356;-0.5917;REF;REF;3;19;23.48;
12196;47.6383;-0.4853;REF;REF;3;19.17;23.65;
12197;47.6408;-0.3789;REF;REF;3;19.09;23.57;
12198;47.6432;-0.2725;REF;REF;3;19.02;23.49;
12199;47.6456;-0.1661;REF;REF;3;19.29;23.9;
12200;47.6478;-0.0597;REF;REF;3;19.13;23.7;
12201;47.65;0.0468;REF;REF;3;19.06;23.62;
12202;47.652;0.1532;REF;REF;3;19.18;23.77;
12203;47.654;0.2597;REF;REF;3;19.12;23.69;
12204;47.6558;0.3661;REF;REF;3;19.03;23.59;
12205;47.6576;0.4726;REF;REF;3;18.94;23.47;
12206;47.6592;0.5791;REF;REF;3;18.76;23.27;
12207;47.6608;0.6856;REF;REF;3;18.73;23.31;
12208;47.6623;0.792;REF;REF;3;18.5;23.03;
12209;47.6636;0.8985;REF;REF;3;18.53;23.16;
12210;47.6649;1.005;REF;REF;3;18.65;23.38;
12211;47.6661;1.1115;REF;REF;3;18.64;23.37;
12212;47.6671;1.218;REF;REF;3;18.7;23.45;
12213;47.6681;1.3245;REF;REF;3;18.76;23.52;
12214;47.669;1.4311;REF;REF;3;18.85;23.64;
12215;47.6698;1.5376;REF;REF;3;19.08;23.9;
12216;47.6704;1.6441;REF;REF;3;18.77;23.73;
12217;47.671;1.7506;REF;REF;3;18.89;23.88;
12218;47.6715;1.8571;REF;REF;3;18.85;23.82;
12219;47.6719;1.9637;REF;REF;3;18.79;23.75;
12220;47.6722;2.0702;REF;REF;3;18.53;23.37;
12221;47.6724;2.1767;REF;REF;3;18.65;23.57;
12222;47.6725;2.2833;REF;REF;3;18.6;23.52;
12223;47.6725;2.3898;REF;REF;3;18.54;23.26;
12224;47.6724;2.4963;REF;REF;3;18.55;23.46;
12225;47.6722;2.6028;REF;REF;3;18.68;23.52;
12226;47.6719;2.7094;REF;REF;3;18.57;23.37;
12227;47.6715;2.8159;REF;REF;3;18.51;23.3;
12228;47.671;2.9224;REF;REF;3;18.54;23.28;
12229;47.6705;3.0289;REF;REF;3;18.39;23.07;
12230;47.6698;3.1355;REF;REF;3;18.13;22.71;
12231;47.669;3.242;REF;REF;3;18.06;22.61;
12232;47.6681;3.3485;REF;REF;3;18.03;22.56;
12233;47.6671;3.455;REF;REF;3;17.77;22.22;
12234;47.6661;3.5615;REF;REF;3;18.63;23.42;
12235;47.6649;3.668;REF;REF;3;19.16;24.2;
12236;47.6636;3.7745;REF;REF;3;18.91;23.82;
12237;47.6623;3.881;REF;REF;3;18.59;23.35;
12238;47.6608;3.9875;REF;REF;3;18.55;23.29;
12239;47.6592;4.094;REF;REF;3;18.23;22.84;
12240;47.6576;4.2004;REF;REF;3;18.33;22.98;
12241;47.6558;4.3069;REF;REF;3;18.21;23.08;
12242;47.654;4.4134;REF;REF;3;17.88;22.51;
12243;47.652;4.5198;REF;REF;3;17.71;22.17;
12244;47.65;4.6263;REF;REF;3;18.23;22.77;
12245;47.6478;4.7327;REF;REF;3;18.12;22.56;
12246;47.6456;4.8391;REF;REF;3;17.78;21.91;
12247;47.6433;4.9455;REF;REF;3;17.79;21.92;
12248;47.6408;5.0519;REF;REF;3;18.14;22.6;
12249;47.6383;5.1583;REF;REF;3;17.94;22.23;
12250;47.6357;5.2647;REF;REF;3;18.1;22.5;
12251;47.6329;5.3711;REF;REF;3;18.54;23.03;
12252;47.6301;5.4775;REF;REF;3;18.56;23.06;
12253;47.6272;5.5838;REF;REF;3;18.6;23.12;
12254;47.6242;5.6902;REF;REF;3;18.84;23.42;
12255;47.6211;5.7965;REF;REF;3;18.94;23.54;
12256;47.6178;5.9028;REF;REF;3;18.97;23.58;
12257;47.6145;6.0091;REF;REF;3;19.09;23.65;
12258;47.6111;6.1154;REF;REF;3;18.64;23.11;
12259;47.6076;6.2217;REF;REF;3;18.62;23.08;
12260;47.604;6.328;REF;REF;3;18.34;22.52;
12261;47.6003;6.4342;REF;REF;3;18.39;23.44;
12262;47.5965;6.5404;REF;REF;3;18.24;23.15;
12263;47.5926;6.6467;REF;REF;3;17.8;22.23;
12264;47.5886;6.7529;REF;REF;3;17.92;22.48;
12265;47.5845;6.859;REF;REF;3;18.41;22.9;
12266;47.5803;6.9652;REF;REF;3;18.48;23.04;
12267;47.5761;7.0714;REF;REF;3;18.17;22.39;
12268;47.5717;7.1775;REF;REF;3;18.14;22.33;
12269;47.5672;7.2836;REF;REF;3;18.15;22.34;
12270;47.5626;7.3897;REF;REF;3;17.96;22.02;
12271;47.558;7.4958;REF;REF;3;18.42;22.82;
12272;47.5532;7.6019;REF;REF;3;18.76;23.33;
12311;47.5996;-3.4667;REF;REF;3;17.69;21;
12312;47.6049;-3.3605;REF;REF;3;17.7;21.02;
12314;47.6151;-3.1483;REF;REF;3;17.59;20.89;
12315;47.6201;-3.0421;REF;REF;3;18.16;22.31;
12316;47.6249;-2.9359;REF;REF;3;18.17;22.32;
12317;47.6297;-2.8297;REF;REF;3;18.12;22.27;
12318;47.6344;-2.7235;REF;REF;3;18.25;22.41;
12319;47.639;-2.6173;REF;REF;3;17.97;22.08;
12320;47.6434;-2.511;REF;REF;3;17.46;21.67;
12321;47.6478;-2.4047;REF;REF;3;17.81;22.17;
12322;47.6521;-2.2984;REF;REF;3;17.91;22.27;
12323;47.6563;-2.1921;REF;REF;3;18.03;22.41;
12324;47.6604;-2.0858;REF;REF;3;18.3;22.72;
12325;47.6644;-1.9794;REF;REF;3;18.7;23.28;
12326;47.6683;-1.8731;REF;REF;3;18.73;23.3;
12327;47.6721;-1.7667;REF;REF;3;18.7;23.28;
12328;47.6758;-1.6603;REF;REF;3;18.63;23.21;
12329;47.6794;-1.5539;REF;REF;3;18.52;23.29;
12330;47.6829;-1.4475;REF;REF;3;18.41;23.19;
12331;47.6864;-1.3411;REF;REF;3;18.3;23.08;
12332;47.6897;-1.2346;REF;REF;3;18.26;23.04;
12333;47.6929;-1.1281;REF;REF;3;18.57;23.16;
12334;47.696;-1.0217;REF;REF;3;18.59;23.18;
12335;47.699;-0.9152;REF;REF;3;18.69;23.27;
12336;47.702;-0.8087;REF;REF;3;19;23.47;
12337;47.7048;-0.7022;REF;REF;3;18.96;23.44;
12338;47.7075;-0.5957;REF;REF;3;18.9;23.38;
12339;47.7102;-0.4891;REF;REF;3;19.04;23.52;
12340;47.7127;-0.3826;REF;REF;3;19.09;23.57;
12341;47.7151;-0.276;REF;REF;3;19.13;23.61;
12342;47.7175;-0.1695;REF;REF;3;19.05;23.54;
12343;47.7197;-0.0629;REF;REF;3;19.02;23.51;
12344;47.7219;0.0437;REF;REF;3;18.99;23.48;
12345;47.7239;0.1503;REF;REF;3;18.98;23.47;
12346;47.7259;0.2569;REF;REF;3;18.88;23.38;
12347;47.7277;0.3635;REF;REF;3;18.72;23.3;
12348;47.7295;0.4701;REF;REF;3;18.89;23.48;
12349;47.7312;0.5767;REF;REF;3;18.91;23.44;
12350;47.7327;0.6833;REF;REF;3;18.83;23.54;
12351;47.7342;0.7899;REF;REF;3;18.81;23.52;
12352;47.7356;0.8966;REF;REF;3;18.7;23.37;
12353;47.7368;1.0032;REF;REF;3;18.7;23.37;
12354;47.738;1.1099;REF;REF;3;18.64;23.37;
12355;47.7391;1.2165;REF;REF;3;18.65;23.38;
12356;47.74;1.3232;REF;REF;3;18.69;23.44;
12357;47.7409;1.4298;REF;REF;3;18.71;23.46;
12358;47.7417;1.5365;REF;REF;3;18.8;23.58;
12359;47.7424;1.6432;REF;REF;3;19.02;23.89;
12360;47.743;1.7498;REF;REF;3;18.87;23.86;
12361;47.7435;1.8565;REF;REF;3;18.83;23.8;
